PC1,PC2,action
-0.3979947,0.19027293,2
-0.39425695,0.1872173,0
-0.3955467,0.18531942,2
-0.39186847,0.1827997,0
-0.39316484,0.18094954,2
-0.3895343,0.17890921,2
-0.38758135,0.17654738,0
-0.3889312,0.17489755,2
-0.38526076,0.17329669,1
-0.38671085,0.17205817,3
-0.38789076,0.16963953,2
-0.38337585,0.16485897,2
-0.3790133,0.16047531,0
-0.38049045,0.15897563,0
-0.38183606,0.15711862,2
-0.37891918,0.1530815,3
-0.3800876,0.15071365,2
-0.37810883,0.14832872,2
-0.37427446,0.14481145,1
-0.37575504,0.14350754,2
-0.37334478,0.13924944,3
-0.37459046,0.1368078,2
-0.3730093,0.13428912,2
-0.36816,0.12970495,1
-0.36964262,0.12829924,3
-0.37084466,0.12564856,2
-0.36865133,0.121258914,2
-0.36394256,0.11665645,3
-0.36524785,0.114311546,2
-0.36378443,0.111643106,2
-0.36103663,0.10949591,1
-0.36254573,0.1080932,3
-0.3637198,0.10524663,2
-0.36205906,0.10362437,2
-0.35833356,0.09940046,2
-0.35461602,0.09789267,0
-0.3560027,0.09626663,2
-0.35398936,0.0929175,2
-0.349143,0.08984929,0
-0.35066578,0.08851805,0
-0.35205698,0.08682951,2
-0.34890944,0.082509816,0
-0.35029113,0.08066994,2
-0.34931678,0.07730234,2
-0.34483942,0.07387751,3
-0.3461776,0.071745664,2
-0.343099,0.06969535,2
-0.34081352,0.06708777,1
-0.34229058,0.06606063,2
-0.33965892,0.06385544,0
-0.34109455,0.062188804,2
-0.3384744,0.058791667,0
-0.3398683,0.05696228,2
-0.3365324,0.05284977,0
-0.33792418,0.05093035,2
-0.33632296,0.047737867,2
-0.3343953,0.04581657,2
-0.33200243,0.042588145,3
-0.3332759,0.040380478,2
-0.32901567,0.036132067,1
-0.33053952,0.03496766,3
-0.33183396,0.032451183,2
-0.32728446,0.028443843,2
-0.32599968,0.025547385,2
-0.3215724,0.023796529,1
-0.32315448,0.022836596,3
-0.32448405,0.020632654,2
-0.3194721,0.015696913,1
-0.32104757,0.014580607,3
-0.3223432,0.0122487545,2
-0.3207919,0.009420991,2
-0.31874672,0.006091535,2
-0.31708997,0.0030973554,2
-0.31595224,0.0019708574,2
-0.31424102,-0.001963526,2
-0.3124951,-0.0042208135,2
-0.30778724,-0.006283015,1
-0.30955735,-0.0068873614,3
-0.31099808,-0.0089790225,2
-0.306405,-0.013086587,1
-0.30809525,-0.013953716,3
-0.30954435,-0.016119346,2
-0.30526915,-0.0187902,0
-0.30677277,-0.02033253,2
-0.30304936,-0.024240196,0
-0.30457544,-0.025783762,2
-0.3013249,-0.02819392,0
-0.3028411,-0.02970682,2
-0.29844233,-0.034204766,0
-0.300021,-0.03564602,2
-0.29703045,-0.03820628,0
-0.2985891,-0.039668694,2
-0.2958206,-0.041648433,0
-0.29734293,-0.043129414,2
-0.29423648,-0.044854566,2
-0.29146773,-0.0489787,0
-0.2930806,-0.05023539,2
-0.28941244,-0.05271548,0
-0.29104343,-0.053877488,2
-0.28993553,-0.05639921,2
-0.28566548,-0.060978338,0
-0.28737354,-0.06208165,0
-0.28895,-0.06354231,2
-0.28444126,-0.06691918,0
-0.2860821,-0.068195924,0
-0.28759134,-0.06983009,2
-0.28340518,-0.07310152,0
-0.28495622,-0.074597135,2
-0.28298032,-0.076128796,2
-0.28191632,-0.07767576,2
-0.2792209,-0.08150959,0
-0.28079623,-0.08285472,2
-0.2794623,-0.0853599,2
-0.27615476,-0.0881896,1
-0.27784482,-0.08914459,3
-0.279316,-0.09136866,2
-0.27493885,-0.0949709,2
-0.27116925,-0.0984367,1
-0.2728776,-0.099221185,3
-0.27438328,-0.10116932,2
-0.27353835,-0.10246445,2
-0.2686841,-0.104847014,1
-0.27027422,-0.105473936,2
-0.26845258,-0.10735604,2
-0.26773757,-0.10803075,2
-0.26516694,-0.10917252,1
-0.26686227,-0.10979137,3
-0.26840794,-0.1116475,2
-0.26501426,-0.1159666,2
-0.2615176,-0.11914022,1
-0.2632102,-0.11994016,3
-0.2646813,-0.12199603,2
-0.26005283,-0.12734036,2
-0.25784934,-0.13123333,1
-0.25949234,-0.13220954,3
-0.26100242,-0.13437203,2
-0.25776592,-0.13651344,2
-0.25684673,-0.13992198,2
-0.2533592,-0.14434825,1
-0.25500116,-0.14521137,2
-0.2520898,-0.14734252,0
-0.25375757,-0.14873725,2
-0.2524822,-0.15036702,2
-0.25134674,-0.15324883,2
-0.24916795,-0.15634316,0
-0.25080988,-0.15774742,2
-0.24924664,-0.16170199,2
-0.24482341,-0.16448432,0
-0.24656354,-0.16561666,2
-0.24416798,-0.16841067,0
-0.24586242,-0.16965368,2
-0.24408701,-0.17355812,0
-0.24570581,-0.17509954,2
-0.24213433,-0.17809147,0
-0.24376184,-0.1795446,2
-0.24076813,-0.18332556,2
-0.23671673,-0.18740639,0
-0.238507,-0.1884874,0
-0.2401657,-0.18992576,2
-0.23747799,-0.1922681,2
-0.23686746,-0.19476432,2
-0.23365444,-0.19943291,0
-0.23540455,-0.20067883,0
-0.23702307,-0.20228207,2
-0.233926,-0.20488079,2
-0.23218933,-0.2066291,0
-0.23383458,-0.20798491,2
-0.2297823,-0.21164227,0
-0.23146756,-0.21288358,2
-0.23001394,-0.21656574,2
-0.2279074,-0.22037776,0
-0.22957326,-0.22183348,2
-0.22555543,-0.22581789,0
-0.22726181,-0.22717823,2
-0.222594,-0.23008382,0
-0.2243724,-0.23115873,0
-0.2260192,-0.23259106,2
-0.22138163,-0.23713937,0
-0.22310394,-0.23841509,2
-0.21876079,-0.24242051,0
-0.22054517,-0.24355042,3
-0.22213566,-0.24533242,2
-0.22020358,-0.24766073,2
-0.21615824,-0.2522912,1
-0.21793266,-0.2529649,3
-0.21956362,-0.25493303,2
-0.21845044,-0.25618243,2
-0.21648277,-0.2585921,2
-0.21174455,-0.26222053,1
-0.2134562,-0.26292524,3
-0.2150945,-0.26475713,2
-0.2120714,-0.26808378,2
-0.20823023,-0.27172667,1
-0.21001019,-0.2723627,2
-0.20827985,-0.27646402,3
-0.20998737,-0.2781717,2
-0.20743375,-0.28151935,2
-0.20553386,-0.28392312,2
-0.20181721,-0.28598243,1
-0.20363331,-0.2863316,3
-0.20532855,-0.28797728,2
-0.20410374,-0.29077545,2
-0.19963974,-0.29408586,1
-0.2014994,-0.29456347,0
-0.20320733,-0.29596734,2
-0.19916412,-0.30021814,3
-0.20085771,-0.30191135,2
-0.1992961,-0.3040945,2
-0.19542643,-0.30693954,1
-0.1972458,-0.3073793,0
-0.19893278,-0.30878222,2
-0.19708188,-0.31139168,2
-0.19310257,-0.31402093,0
-0.19487801,-0.3150658,2
-0.19347447,-0.31621507,2
-0.19035622,-0.31978765,0
-0.19216049,-0.32069138,2
-0.18928553,-0.3249414,0
-0.19108145,-0.3259825,2
-0.1904177,-0.32758397,2
-0.1881765,-0.33110672,0
-0.18991777,-0.3323057,2
-0.18904074,-0.3334264,2
-0.18492064,-0.33702892,0
-0.1867088,-0.33799446,2
-0.18518248,-0.34128085,0
-0.18688533,-0.34254843,2
-0.18433976,-0.34409803,2
-0.18200785,-0.34604216,0
-0.18374622,-0.3470159,2
-0.17905423,-0.35009468,0
-0.18087022,-0.3508123,2
-0.17644437,-0.3529962,0
-0.17832452,-0.3534436,2
-0.17650057,-0.3569064,0
-0.1783191,-0.35763615,2
-0.17687137,-0.35938948,2
-0.17372867,-0.36101317,1
-0.17560652,-0.36116922,3
-0.17736973,-0.36256254,2
-0.17521182,-0.36671266,2
-0.17459136,-0.36748186,2
-0.17194933,-0.37005788,2
-0.16926816,-0.37117556,1
-0.17121454,-0.37118095,3
-0.17298454,-0.37257898,2
-0.17090577,-0.37521553,2
-0.16852327,-0.37707144,2
-0.16639328,-0.38072413,1
-0.16828105,-0.38096464,0
-0.17006218,-0.38213167,2
-0.16755675,-0.3866341,3
-0.16930583,-0.38837224,2
-0.16690621,-0.39289832,2
-0.16233827,-0.3955025,1
-0.16422954,-0.39582744,0
0.49502742,-0.15848699,3
1.1530423,0.077308774,3
1.1551503,0.07103199,3
1.1566467,0.067433596,3
1.1590157,0.06370342,3
1.1614261,0.06068015,3
1.1638441,0.05834782,0
1.1658709,0.05775839,0
1.1673064,0.05787745,0
1.1685014,0.058487386,0
1.1692159,0.05946806,0
1.1693906,0.060649157,0
1.1691036,0.061851382,0
1.1685236,0.062930524,0
1.1678498,0.06380421,0
1.1672577,0.06445789,0
1.1668631,0.064932495,0
1.1667085,0.06530172,0
1.1667696,0.06564674,0
1.1669772,0.06603518,0
1.1672432,0.06650859,0
1.1674864,0.0670785,0
1.1676501,0.067730606,0
1.1677094,0.06843421,0
1.1676707,0.06915319,0
1.1675621,0.06985599,0
1.1674223,0.07052231,0
1.1672882,0.071145296,0
1.1671867,0.07173008,0
1.1671305,0.072289824,0
1.1671183,0.07284039,0
1.1671383,0.07339597,0
1.165634,0.07372522,0
1.1656079,0.07382253,0
1.1656176,0.073859066,0
1.1656177,0.073857605,0
1.1656175,0.07384342,0
1.1656177,0.07383463,0
1.1656177,0.073833495,0
1.1656177,0.07383564,0
1.1656177,0.0738374,0
1.1656177,0.07383785,0
1.1656177,0.07383755,0
1.1656177,0.07383722,0
1.1656177,0.0738371,0
1.1656177,0.07383713,0
1.1656177,0.07383719,0
1.1656177,0.07383722,0
1.1656177,0.07383722,0
1.1656177,0.07383722,0
1.1656177,0.07383722,0
1.1656177,0.07383722,0
1.1656177,0.07383722,0
1.1656177,0.07383722,0
1.1656177,0.07383722,0
1.1656177,0.07383722,0
-0.4798993,0.47020572,3
-0.48169288,0.4679091,3
-0.4833458,0.46540475,3
-0.48486066,0.4629826,3
-0.48623067,0.46037585,3
-0.487381,0.45754772,3
-0.48836485,0.45465565,2
-0.4831642,0.45104522,2
-0.48196912,0.44937658,2
-0.47672093,0.4456085,3
-0.47794956,0.4439358,2
-0.47302052,0.4393772,2
-0.46916372,0.43672186,1
-0.47056267,0.43627048,2
-0.4697368,0.4333679,2
-0.46594712,0.43084532,1
-0.46738717,0.43023545,3
-0.4687549,0.42844355,2
-0.46424633,0.4230017,1
-0.4655559,0.42218524,2
-0.4641044,0.42065918,2
-0.4604578,0.41694576,1
-0.4618448,0.41593623,3
-0.46318746,0.41382074,2
-0.46175972,0.41216278,2
-0.45699942,0.40755206,1
-0.45834476,0.40664554,2
-0.45650378,0.40387678,1
-0.45780972,0.4025089,2
-0.45582598,0.39851075,2
-0.45390972,0.3939427,2
-0.4527852,0.39194864,2
-0.44810462,0.38709867,1
-0.44955635,0.3858354,3
-0.4510321,0.38347572,2
-0.4474162,0.3773921,1
-0.4487714,0.37578744,3
-0.45014715,0.3729998,2
-0.44711405,0.36648417,2
-0.44282228,0.3598448,1
-0.4441256,0.35781986,2
-0.440212,0.35356158,0
-0.44164586,0.35130507,2
-0.4398663,0.34769684,2
-0.4359069,0.34266824,1
-0.4372943,0.34092468,3
-0.43873537,0.338076,2
-0.43684703,0.33214784,2
-0.4350018,0.32792372,2
-0.43160188,0.32299232,0
-0.4330213,0.3206615,2
-0.43000975,0.31577915,1
-0.43134248,0.31360888,3
-0.4327312,0.31034815,2
-0.43126863,0.30514705,2
-0.42875576,0.29953635,2
-0.4249952,0.2935797,2
-0.42074162,0.2890138,1
-0.4221369,0.2872327,3
-0.42358768,0.2842226,2
-0.42127496,0.2779733,2
-0.42035258,0.27352458,2
-0.41829363,0.2694599,2
-0.41536465,0.2636786,1
-0.4167372,0.2614656,3
-0.41809934,0.25812334,2
-0.41384602,0.25261325,2
-0.4100929,0.24861306,1
-0.41145313,0.2466597,2
-0.41040665,0.2423389,2
-0.4059109,0.23562744,0
-0.40735993,0.23329026,2
-0.40271753,0.22640333,0
-0.4042254,0.22414482,0
-0.4056018,0.22152919,2
-0.4019714,0.21697247,2
-0.39923745,0.21304491,0
-0.4006893,0.21078643,2
-0.39900714,0.20690787,2
-0.3952804,0.20322576,1
-0.3967061,0.20149446,3
-0.39811665,0.19855833,2
-0.39372486,0.19424382,2
-0.3923957,0.19176686,2
-0.3901995,0.18904579,1
-0.39164066,0.18751854,3
-0.39306432,0.18485618,2
-0.39213985,0.1797772,2
-0.3877256,0.17305338,2
-0.3854613,0.16941816,0
-0.38688254,0.16724092,2
-0.38522804,0.16354191,2
-0.38033473,0.15882814,1
-0.38178152,0.15730256,3
-0.38321894,0.15460432,2
-0.38049278,0.15056512,2
-0.3790989,0.14719597,2
-0.37429553,0.14054564,0
-0.37586778,0.1386961,0
-0.37730855,0.13648939,2
-0.37602454,0.13345438,2
-0.37435868,0.12940025,2
-0.37102878,0.12502426,0
-0.37249,0.12294349,2
-0.36845952,0.11711341,0
-0.36995062,0.11503583,2
-0.36831036,0.11171082,2
-0.36626428,0.10653943,3
-0.36775333,0.10401952,2
-0.3659376,0.098733485,2
-0.36447385,0.095139176,2
-0.36168122,0.089420766,0
-0.3631019,0.08717409,2
-0.35946012,0.081291705,0
-0.3608898,0.07897183,2
-0.3599654,0.07582426,2
-0.3574218,0.070349455,2
-0.3526464,0.06601703,0
-0.3542098,0.06406349,3
-0.3556493,0.06147027,2
-0.3523903,0.05620402,2
-0.34923872,0.05207616,0
-0.35071793,0.050157636,2
-0.34762597,0.046223283,0
-0.3490827,0.044250757,2
-0.34570402,0.03915459,0
-0.34715828,0.03709352,2
-0.3448504,0.033489138,2
-0.34120035,0.028222144,0
-0.3427369,0.026300848,0
-0.3441418,0.024022132,2
-0.34133196,0.020810097,2
-0.33914733,0.016212612,0
-0.34057444,0.0139835775,2
-0.33727926,0.009788215,3
-0.33869076,0.0072486103,2
-0.33431923,0.0035749972,2
-0.32973093,0.00090307,1
-0.33133617,-8.940697e-07,3
-0.33278364,-0.002304554,2
-0.33047095,-0.0057979077,2
-0.32600352,-0.009621441,1
-0.3276807,-0.010572687,3
-0.32913104,-0.012887731,2
-0.3244285,-0.017399937,1
-0.32598734,-0.018515497,3
-0.3273696,-0.02088724,2
-0.32445624,-0.025671363,2
-0.31954724,-0.031297028,0
-0.32114756,-0.032900304,0
-0.32261637,-0.03486079,2
-0.31812504,-0.03767398,0
-0.31964427,-0.03938839,2
-0.31512552,-0.043543726,0
-0.31670812,-0.045114323,3
-0.31814796,-0.047308847,2
-0.31585735,-0.051800415,2
-0.312444,-0.055129826,0
-0.31391743,-0.05678454,2
-0.31245613,-0.060180843,2
-0.30840787,-0.06434296,0
-0.30994567,-0.065927595,2
-0.30866855,-0.06868315,2
-0.30580968,-0.07030977,0
-0.3073294,-0.0718243,2
-0.3039521,-0.073785216,0
-0.30546507,-0.07521404,2
-0.30260625,-0.07833031,2
-0.30029675,-0.080631465,0
-0.30185774,-0.08192347,2
-0.2973847,-0.0838054,0
-0.29900098,-0.08482984,2
-0.29602385,-0.08788842,0
-0.29762545,-0.088992134,2
-0.29597712,-0.090321854,2
-0.29168856,-0.09308928,0
-0.29338104,-0.0938521,1
-0.29495946,-0.094692826,3
-0.29634655,-0.096723735,2
-0.29543537,-0.10062592,2
-0.29233146,-0.104218364,2
-0.2895337,-0.10617043,2
-0.2885397,-0.108146444,2
-0.28474694,-0.11238003,1
-0.28647536,-0.112993255,3
-0.28803653,-0.11490515,2
-0.2844962,-0.11836544,0
-0.28605098,-0.11970894,2
-0.28245282,-0.12352009,0
-0.2840249,-0.12487762,2
-0.28149608,-0.12624416,2
-0.28069025,-0.12967019,0
-0.28221434,-0.13115445,2
-0.27854443,-0.13290785,2
-0.2750256,-0.13474296,0
-0.27670008,-0.13561481,2
-0.2724448,-0.13859546,1
-0.2742746,-0.1389406,3
-0.27585265,-0.14069144,2
-0.2750732,-0.14117612,2
-0.27118206,-0.14317921,1
-0.27288738,-0.14370053,2
-0.27196166,-0.14705569,0
-0.27349675,-0.1485692,2
-0.27240625,-0.15116066,2
-0.26932812,-0.15420184,0
-0.2708528,-0.15573853,2
-0.2665205,-0.16026625,3
-0.2680339,-0.16207594,2
-0.26691526,-0.16460931,2
-0.265936,-0.16795078,2
-0.2616863,-0.17044163,1
-0.26333696,-0.17122304,3
-0.26481685,-0.17327872,2
-0.26294,-0.17481083,2
-0.25938606,-0.17882596,2
-0.25839967,-0.18042693,2
-0.2568541,-0.18113178,2
-0.25587422,-0.18373343,2
-0.25269103,-0.18755013,1
-0.25442496,-0.18811584,0
-0.25601444,-0.18952431,2
-0.25366336,-0.19377236,0
-0.25520635,-0.19542415,2
-0.2526978,-0.19769269,2
-0.25153747,-0.20160392,2
-0.24998477,-0.20544715,3
-0.25152516,-0.20749149,2
-0.24808392,-0.20958082,2
-0.2452973,-0.21218506,0
-0.24690472,-0.21336578,2
-0.24577999,-0.21590115,2
-0.24329701,-0.21783449,2
-0.23925908,-0.22040787,1
-0.24104029,-0.22087026,0
-0.24270439,-0.22216675,2
-0.2409707,-0.22496706,3
-0.24250372,-0.22677648,2
-0.24034338,-0.22992353,2
-0.23880547,-0.23177536,2
-0.23407617,-0.23437996,1
-0.2358984,-0.23486422,3
-0.23742725,-0.23661956,2
-0.2354805,-0.23997867,2
-0.23238114,-0.2424898,2
-0.22824919,-0.24467365,1
-0.23009284,-0.24482684,3
-0.23175162,-0.24640228,2
-0.23016304,-0.24926984,2
-0.22665937,-0.25094312,1
-0.22847204,-0.25134146,0
-0.2301221,-0.25260848,2
-0.2282634,-0.25605172,0
-0.229841,-0.25759047,2
-0.2253864,-0.26088408,3
-0.22695653,-0.262535,2
-0.22512189,-0.26593274,2
-0.22324176,-0.2689284,2
-0.2186356,-0.2709523,0
-0.22041316,-0.27163646,2
-0.21814522,-0.27226308,1
-0.21991543,-0.2727084,0
-0.22154848,-0.27395952,2
-0.22022474,-0.27611613,2
-0.2185026,-0.27786684,2
-0.21693797,-0.28092372,2
-0.21522495,-0.28210536,0
-0.21688464,-0.28318667,2
-0.2143991,-0.28604376,2
-0.21195987,-0.2869,0
-0.21366324,-0.287759,2
-0.21030007,-0.28976753,0
-0.2120089,-0.29055938,2
-0.21003428,-0.2923191,2
-0.20800315,-0.29403764,0
-0.20971099,-0.2947713,2
-0.20535198,-0.298602,0
-0.20712817,-0.29923424,2
-0.20535405,-0.30235535,0
-0.20706078,-0.30327109,2
-0.20613754,-0.30602053,2
-0.20474496,-0.30983248,2
-0.20372745,-0.31314653,0
-0.20537227,-0.31453118,2
-0.20218208,-0.3186899,0
-0.20382765,-0.32015964,2
-0.20085634,-0.32365233,0
-0.20248735,-0.32519174,2
-0.2016875,-0.32848552,2
-0.20063774,-0.33159164,2
-0.19778848,-0.3346176,3
-0.19937867,-0.33658308,2
-0.19464354,-0.33938316,2
-0.19170327,-0.34108207,0
-0.19345796,-0.3418835,2
-0.18961802,-0.34584075,0
-0.1914175,-0.34663123,0
-0.19308542,-0.34777904,2
-0.1888701,-0.34989902,0
-0.1905869,-0.35083118,2
-0.18983398,-0.35136905,2
-0.18723631,-0.35433656,2
-0.18622099,-0.3552429,2
-0.18546405,-0.35528037,2
-0.18208838,-0.35674673,1
-0.18401499,-0.3567131,0
-0.18576224,-0.35761234,2
-0.18328337,-0.35907468,0
-0.1849878,-0.36000705,2
-0.18375006,-0.36186802,2
-0.1805249,-0.36556298,0
-0.1822589,-0.3664872,2
-0.18092945,-0.3696733,2
-0.17787041,-0.37188196,0
-0.17963257,-0.372782,2
-0.17679366,-0.3737999,0
-0.17853047,-0.374636,2
-0.17801115,-0.37740687,2
-0.17433895,-0.38167185,0
-0.17609987,-0.38264474,2
-0.17202798,-0.38499722,0
-0.17383583,-0.38578597,2
-0.16987866,-0.38941216,0
-0.17173746,-0.39013273,3
-0.17337319,-0.39157856,2
-0.1697793,-0.39285743,2
-0.16765681,-0.394149,1
-0.16944802,-0.39419803,2
-0.16889882,-0.39682496,2
-0.16651252,-0.3986867,0
-0.16828516,-0.3995251,2
-0.16535217,-0.40071183,0
-0.16710544,-0.40148124,2
-0.16408922,-0.40258265,2
-0.15997097,-0.40626627,0
-0.16190365,-0.40652156,0
-0.16370478,-0.40713415,2
-0.16242856,-0.40859544,2
1.1616025,0.07309979,0
1.164618,0.071458936,0
1.1673398,0.07052964,0
1.169183,0.07009429,0
1.1708425,0.069765866,0
1.1721289,0.06972119,0
1.1714058,0.068454325,0
1.1688728,0.06983337,0
0.50842035,-0.17175604,0
1.1665924,0.07188547,0
1.1666464,0.072093815,0
1.1666613,0.072122276,0
1.1666609,0.07206902,0
1.166661,0.07202253,0
1.1669929,0.072060674,0
1.1666663,0.07212633,0
1.1666594,0.07215792,0
1.1666614,0.07216942,0
1.1666614,0.07216811,0
1.1666614,0.072163165,0
1.1666615,0.07216033,0
1.1666615,0.072160125,0
1.1666615,0.07216087,0
1.1666615,0.072161436,0
1.1666615,0.072161555,0
1.1666615,0.072161436,0
1.1666615,0.07216132,0
1.1666615,0.07216129,0
1.1666615,0.07216132,0
1.1666615,0.07216132,0
1.1666615,0.07216132,0
1.1666615,0.07216132,0
1.1666615,0.07216132,0
1.1666615,0.07216132,0
1.1666615,0.07216132,0
1.1666615,0.07216132,0
1.1666615,0.07216132,0
1.1666615,0.07216132,0
1.1666615,0.07216132,0
-0.41787285,0.3985073,1
-0.4225443,0.40652317,1
-0.42718202,0.413907,1
-0.4317088,0.4206012,1
-0.43622863,0.4267872,0
-0.4406063,0.43197566,0
-0.44485247,0.43680692,0
-0.44896722,0.44128132,0
-0.45295042,0.44539863,0
-0.45680213,0.44915897,3
-0.4604581,0.4521768,0
-0.46398282,0.45550203,0
-0.467376,0.45847017,0
-0.47063765,0.4610812,0
-0.4737677,0.46333486,0
-0.47676626,0.46523154,0
-0.47963327,0.4667709,0
-0.4823687,0.4679529,0
-0.48497266,0.46877807,3
-0.48737445,0.4689464,0
-0.48966762,0.4692713,0
-0.49182922,0.46923918,0
-0.4938592,0.4688496,0
-0.4957576,0.4681027,0
-0.4975244,0.4669984,0
-0.49924508,0.4655543,0
-0.50074375,0.46372193,0
-0.50211084,0.4615323,0
-0.5033464,0.4589854,0
-0.5044504,0.45608097,2
-0.49918827,0.45003408,3
-0.5003418,0.4469766,2
-0.49726537,0.44461972,1
-0.4984625,0.44231755,3
-0.49937907,0.438846,2
-0.49558753,0.43572414,2
-0.4938402,0.43244165,2
-0.4920777,0.4280237,2
-0.48944476,0.42578632,0
-0.4905468,0.4231876,2
-0.48656744,0.42021352,3
-0.4875338,0.4173373,2
-0.48524255,0.41479552,2
-0.4840069,0.41318095,2
-0.47874558,0.40920347,1
-0.47998875,0.407683,2
-0.4776625,0.403737,1
-0.47894347,0.40174443,3
-0.47988626,0.398557,2
-0.4783832,0.3948068,2
-0.47486567,0.3907795,2
-0.4731595,0.38801414,2
-0.4714889,0.38483542,2
-0.46894196,0.38232785,2
-0.4658684,0.37757134,0
-0.46710056,0.37537444,2
-0.46354735,0.3726201,0
-0.4647724,0.3704601,2
-0.46208662,0.36727178,2
-0.4580404,0.36465597,0
-0.45936853,0.3628363,2
-0.4573597,0.3590768,0
-0.45860836,0.35695893,2
-0.45410025,0.3535992,0
-0.45539784,0.35163295,2
-0.4540369,0.34760547,3
-0.45511818,0.34495246,2
-0.45381206,0.34078145,2
-0.45269835,0.33816767,2
-0.44916004,0.3358655,2
-0.44776416,0.33203655,2
-0.44300824,0.32949048,1
-0.4444179,0.32814616,3
-0.4455069,0.32546705,2
-0.44078848,0.32173425,1
-0.44215858,0.32030845,2
-0.43967223,0.31809264,2
-0.43565154,0.31537032,1
-0.43708372,0.31398773,3
-0.4382643,0.31131238,2
-0.43325585,0.30693287,0
-0.43458706,0.30503428,2
-0.43017244,0.30023688,0
-0.43155763,0.2983836,0
-0.4328112,0.2961728,2
-0.4283639,0.2918403,0
-0.42966455,0.2897238,2
-0.4255684,0.28745317,0
-0.42688924,0.2855211,2
-0.42560878,0.28176194,2
-0.42431176,0.28005975,2
-0.42048222,0.27542776,0
-0.42183277,0.2735173,2
-0.41886944,0.2692039,0
-0.4201929,0.26713789,2
-0.41637263,0.26361674,0
-0.41770858,0.26160342,2
-0.41628033,0.257505,2
-0.41494802,0.25541538,2
-0.41263366,0.2517994,0
-0.41392738,0.24963742,2
-0.4111653,0.24585962,2
-0.40910196,0.24283469,0
-0.41040036,0.2406826,2
-0.40586478,0.2357218,3
-0.40711707,0.2332403,2
-0.4030205,0.22835591,1
-0.4044011,0.22691882,2
-0.3999365,0.22163248,3
-0.40128353,0.21924672,2
-0.3968268,0.21605346,1
-0.39828604,0.21478754,3
-0.3995931,0.21221301,2
-0.39802006,0.20966724,2
-0.39559907,0.20727473,2
-0.3938921,0.20470491,2
-0.38943005,0.20029753,1
-0.39096916,0.19925705,1
-0.3924396,0.1976445,3
-0.39365998,0.19470197,2
-0.39169472,0.19215772,2
-0.38775498,0.18672273,2
-0.38479346,0.18171307,0
-0.38622028,0.17964616,2
-0.38526332,0.17814896,2
-0.38206813,0.17584324,0
-0.3834549,0.17391893,2
-0.37875074,0.169451,0
-0.38020438,0.16767168,2
-0.37788337,0.16543618,1
-0.37936425,0.1638712,3
-0.3806069,0.16111481,2
-0.3770734,0.15718558,2
-0.37306833,0.1526852,0
-0.37447515,0.15079945,2
-0.37097815,0.14606234,0
-0.37238958,0.14409849,2
-0.37149978,0.14244819,2
-0.36659688,0.13927507,1
-0.3680953,0.13797206,3
-0.36945638,0.13547793,2
-0.36790913,0.1313675,2
-0.3640713,0.12606037,3
-0.3654281,0.12357175,2
-0.36381954,0.11974949,2
-0.36156297,0.11683062,2
-0.35890156,0.11470753,2
-0.3573838,0.11060879,1
-0.35877514,0.10923308,2
-0.35661006,0.10642654,2
-0.35408387,0.10466421,1
-0.35559288,0.1032964,3
-0.3569066,0.100525975,2
-0.35239267,0.09589416,2
-0.35010225,0.093149245,0
-0.3515376,0.09131402,2
-0.34781808,0.088397175,0
-0.349261,0.086658865,2
-0.3446104,0.08296254,1
-0.34616894,0.081778586,3
-0.34751642,0.07928231,2
-0.34313276,0.074234515,2
-0.3422744,0.071808845,2
-0.34000295,0.06977135,0
-0.3414923,0.06817219,2
-0.33914697,0.06562546,2
-0.33761236,0.062855214,2
-0.33505738,0.05963844,1
-0.33669737,0.05859092,3
-0.33811408,0.056168765,2
-0.33439645,0.052987963,2
-0.33262005,0.050629705,2
-0.3292555,0.048132956,1
-0.33086348,0.04733804,3
-0.33230776,0.04528451,2
-0.32907957,0.040454,2
-0.3244776,0.035298675,1
-0.32621783,0.03444463,3
-0.32776588,0.032359958,2
-0.3249846,0.027676404,0
-0.32650054,0.02585116,2
-0.32348678,0.021963507,0
-0.3249806,0.020063907,2
-0.322173,0.016096532,0
-0.32363284,0.014082104,2
-0.3225647,0.009696752,2
-0.31904343,0.0042351186,3
-0.32046416,0.0016491115,2
-0.3185498,-0.0014133453,2
-0.31380978,-0.0047978163,1
-0.3153786,-0.0060631335,2
-0.31163365,-0.010216713,0
-0.31321004,-0.011899099,2
-0.3124759,-0.013904959,2
-0.30993104,-0.015716925,0
-0.31143734,-0.01739183,2
-0.30829942,-0.020158067,2
-0.3055248,-0.022785142,0
-0.30710983,-0.024138778,2
-0.30580467,-0.02757959,2
-0.3028282,-0.029683664,1
-0.30448413,-0.030655622,3
-0.30595407,-0.032948732,2
-0.30317262,-0.036687553,2
-0.29922107,-0.041357324,0
-0.30080047,-0.04281263,2
-0.29774636,-0.047710657,0
-0.29931664,-0.049322903,2
-0.29699337,-0.05099097,2
-0.29415074,-0.05413775,0
-0.29576135,-0.055504397,2
-0.2910397,-0.05949135,0
-0.2927268,-0.060661867,0
-0.29428232,-0.062189713,2
-0.29212517,-0.06443836,2
-0.28948414,-0.06622402,1
-0.29106525,-0.06718272,3
-0.292528,-0.06948091,2
-0.29058954,-0.073448926,2
-0.28933036,-0.076253906,2
-0.2881821,-0.0782322,2
-0.28426602,-0.08264336,2
-0.2828373,-0.08517875,1
