vel_x_space,angular_vel,action
-6.96969696969697,1.5151515151515156,[3]
-6.767676767676768,1.5151515151515156,[3]
-6.565656565656566,1.5151515151515156,[3]
-6.363636363636363,1.5151515151515156,[3]
-6.161616161616162,1.5151515151515156,[3]
-5.959595959595959,1.5151515151515156,[3]
-5.757575757575758,1.5151515151515156,[3]
-5.555555555555555,1.5151515151515156,[3]
-5.353535353535354,1.5151515151515156,[3]
-5.151515151515151,1.5151515151515156,[3]
-4.94949494949495,1.5151515151515156,[3]
-4.747474747474747,1.5151515151515156,[3]
-4.545454545454546,1.5151515151515156,[3]
-4.343434343434343,1.5151515151515156,[3]
-4.141414141414142,1.5151515151515156,[3]
-3.9393939393939394,1.5151515151515156,[3]
-3.737373737373738,1.5151515151515156,[3]
-3.5353535353535355,1.5151515151515156,[3]
-3.333333333333333,1.5151515151515156,[3]
-3.1313131313131315,1.5151515151515156,[3]
-2.929292929292929,1.5151515151515156,[3]
-2.7272727272727275,1.5151515151515156,[3]
-2.525252525252525,1.5151515151515156,[3]
-2.3232323232323235,1.5151515151515156,[3]
-2.121212121212121,1.5151515151515156,[3]
-1.9191919191919187,1.5151515151515156,[3]
-1.717171717171718,1.5151515151515156,[3]
-1.5151515151515156,1.5151515151515156,[3]
-1.3131313131313131,1.5151515151515156,[3]
-1.1111111111111107,1.5151515151515156,[3]
-0.9090909090909101,1.5151515151515156,[3]
-0.7070707070707076,1.5151515151515156,[3]
-0.5050505050505052,1.5151515151515156,[3]
-0.30303030303030276,1.5151515151515156,[3]
-0.10101010101010033,1.5151515151515156,[3]
0.10101010101010033,1.5151515151515156,[3]
0.30303030303030276,1.5151515151515156,[2]
0.5050505050505052,1.5151515151515156,[2]
0.7070707070707076,1.5151515151515156,[2]
0.9090909090909083,1.5151515151515156,[2]
1.1111111111111107,1.5151515151515156,[2]
1.3131313131313131,1.5151515151515156,[2]
1.5151515151515156,1.5151515151515156,[2]
1.7171717171717162,1.5151515151515156,[2]
1.9191919191919187,1.5151515151515156,[2]
2.121212121212121,1.5151515151515156,[2]
2.3232323232323235,1.5151515151515156,[0]
2.525252525252524,1.5151515151515156,[0]
2.7272727272727266,1.5151515151515156,[0]
2.929292929292929,1.5151515151515156,[0]
3.1313131313131315,1.5151515151515156,[0]
3.333333333333334,1.5151515151515156,[0]
3.5353535353535346,1.5151515151515156,[0]
3.737373737373737,1.5151515151515156,[0]
3.9393939393939394,1.5151515151515156,[0]
4.141414141414142,1.5151515151515156,[1]
4.3434343434343425,1.5151515151515156,[1]
4.545454545454545,1.5151515151515156,[1]
4.747474747474747,1.5151515151515156,[1]
4.94949494949495,1.5151515151515156,[1]
5.1515151515151505,1.5151515151515156,[1]
5.353535353535353,1.5151515151515156,[1]
5.555555555555555,1.5151515151515156,[1]
5.757575757575758,1.5151515151515156,[1]
5.9595959595959584,1.5151515151515156,[1]
6.161616161616163,1.5151515151515156,[1]
6.363636363636363,1.5151515151515156,[1]
6.565656565656564,1.5151515151515156,[1]
6.767676767676768,1.5151515151515156,[1]
6.969696969696969,1.5151515151515156,[1]
7.171717171717173,1.5151515151515156,[1]
7.373737373737374,1.5151515151515156,[1]
7.575757575757574,1.5151515151515156,[1]
7.777777777777779,1.5151515151515156,[1]
7.979797979797979,1.5151515151515156,[1]
8.18181818181818,1.5151515151515156,[1]
8.383838383838384,1.5151515151515156,[1]
8.585858585858585,1.5151515151515156,[1]
8.787878787878789,1.5151515151515156,[1]
8.98989898989899,1.5151515151515156,[1]
9.19191919191919,1.5151515151515156,[1]
9.393939393939394,1.5151515151515156,[1]
9.595959595959595,1.5151515151515156,[1]
9.7979797979798,1.5151515151515156,[1]
10.0,1.5151515151515156,[1]
-10.0,1.7171717171717162,[3]
-9.797979797979798,1.7171717171717162,[3]
-9.595959595959595,1.7171717171717162,[3]
-9.393939393939394,1.7171717171717162,[3]
-9.191919191919192,1.7171717171717162,[3]
-8.98989898989899,1.7171717171717162,[3]
-8.787878787878787,1.7171717171717162,[3]
-8.585858585858587,1.7171717171717162,[3]
-8.383838383838384,1.7171717171717162,[3]
-8.181818181818182,1.7171717171717162,[3]
-7.979797979797979,1.7171717171717162,[3]
-7.777777777777778,1.7171717171717162,[3]
-7.575757575757576,1.7171717171717162,[3]
-7.373737373737374,1.7171717171717162,[3]
-7.171717171717171,1.7171717171717162,[3]
-6.96969696969697,1.7171717171717162,[3]
-6.767676767676768,1.7171717171717162,[3]
-6.565656565656566,1.7171717171717162,[3]
-6.363636363636363,1.7171717171717162,[3]
-6.161616161616162,1.7171717171717162,[3]
-5.959595959595959,1.7171717171717162,[3]
-5.757575757575758,1.7171717171717162,[3]
-5.555555555555555,1.7171717171717162,[3]
-5.353535353535354,1.7171717171717162,[3]
-5.151515151515151,1.7171717171717162,[3]
-4.94949494949495,1.7171717171717162,[3]
-4.747474747474747,1.7171717171717162,[3]
-4.545454545454546,1.7171717171717162,[3]
-4.343434343434343,1.7171717171717162,[3]
-4.141414141414142,1.7171717171717162,[3]
-3.9393939393939394,1.7171717171717162,[3]
-3.737373737373738,1.7171717171717162,[3]
-3.5353535353535355,1.7171717171717162,[3]
-3.333333333333333,1.7171717171717162,[3]
-3.1313131313131315,1.7171717171717162,[3]
-2.929292929292929,1.7171717171717162,[3]
-2.7272727272727275,1.7171717171717162,[3]
-2.525252525252525,1.7171717171717162,[3]
-2.3232323232323235,1.7171717171717162,[3]
-2.121212121212121,1.7171717171717162,[3]
-1.9191919191919187,1.7171717171717162,[3]
-1.717171717171718,1.7171717171717162,[3]
-1.5151515151515156,1.7171717171717162,[3]
-1.3131313131313131,1.7171717171717162,[3]
-1.1111111111111107,1.7171717171717162,[3]
-0.9090909090909101,1.7171717171717162,[3]
-0.7070707070707076,1.7171717171717162,[3]
-0.5050505050505052,1.7171717171717162,[3]
-0.30303030303030276,1.7171717171717162,[3]
-0.10101010101010033,1.7171717171717162,[3]
0.10101010101010033,1.7171717171717162,[3]
0.30303030303030276,1.7171717171717162,[2]
0.5050505050505052,1.7171717171717162,[2]
0.7070707070707076,1.7171717171717162,[2]
0.9090909090909083,1.7171717171717162,[2]
1.1111111111111107,1.7171717171717162,[2]
1.3131313131313131,1.7171717171717162,[2]
1.5151515151515156,1.7171717171717162,[2]
1.7171717171717162,1.7171717171717162,[2]
1.9191919191919187,1.7171717171717162,[2]
2.121212121212121,1.7171717171717162,[2]
2.3232323232323235,1.7171717171717162,[2]
2.525252525252524,1.7171717171717162,[2]
2.7272727272727266,1.7171717171717162,[2]
2.929292929292929,1.7171717171717162,[0]
3.1313131313131315,1.7171717171717162,[0]
3.333333333333334,1.7171717171717162,[0]
3.5353535353535346,1.7171717171717162,[0]
3.737373737373737,1.7171717171717162,[0]
3.9393939393939394,1.7171717171717162,[0]
4.141414141414142,1.7171717171717162,[0]
4.3434343434343425,1.7171717171717162,[0]
4.545454545454545,1.7171717171717162,[1]
4.747474747474747,1.7171717171717162,[1]
4.94949494949495,1.7171717171717162,[1]
5.1515151515151505,1.7171717171717162,[1]
5.353535353535353,1.7171717171717162,[1]
5.555555555555555,1.7171717171717162,[1]
5.757575757575758,1.7171717171717162,[1]
5.9595959595959584,1.7171717171717162,[1]
6.161616161616163,1.7171717171717162,[1]
6.363636363636363,1.7171717171717162,[1]
6.565656565656564,1.7171717171717162,[1]
6.767676767676768,1.7171717171717162,[1]
6.969696969696969,1.7171717171717162,[1]
7.171717171717173,1.7171717171717162,[1]
7.373737373737374,1.7171717171717162,[1]
7.575757575757574,1.7171717171717162,[1]
7.777777777777779,1.7171717171717162,[1]
7.979797979797979,1.7171717171717162,[1]
8.18181818181818,1.7171717171717162,[1]
8.383838383838384,1.7171717171717162,[1]
8.585858585858585,1.7171717171717162,[1]
8.787878787878789,1.7171717171717162,[1]
8.98989898989899,1.7171717171717162,[1]
9.19191919191919,1.7171717171717162,[1]
9.393939393939394,1.7171717171717162,[1]
9.595959595959595,1.7171717171717162,[1]
9.7979797979798,1.7171717171717162,[1]
10.0,1.7171717171717162,[1]
-10.0,1.9191919191919187,[3]
-9.797979797979798,1.9191919191919187,[3]
-9.595959595959595,1.9191919191919187,[3]
-9.393939393939394,1.9191919191919187,[3]
-9.191919191919192,1.9191919191919187,[3]
-8.98989898989899,1.9191919191919187,[3]
-8.787878787878787,1.9191919191919187,[3]
-8.585858585858587,1.9191919191919187,[3]
-8.383838383838384,1.9191919191919187,[3]
-8.181818181818182,1.9191919191919187,[3]
-7.979797979797979,1.9191919191919187,[3]
-7.777777777777778,1.9191919191919187,[3]
-7.575757575757576,1.9191919191919187,[3]
-7.373737373737374,1.9191919191919187,[3]
-7.171717171717171,1.9191919191919187,[3]
-6.96969696969697,1.9191919191919187,[3]
-6.767676767676768,1.9191919191919187,[3]
-6.565656565656566,1.9191919191919187,[3]
-6.363636363636363,1.9191919191919187,[3]
-6.161616161616162,1.9191919191919187,[3]
-5.959595959595959,1.9191919191919187,[3]
-5.757575757575758,1.9191919191919187,[3]
-5.555555555555555,1.9191919191919187,[3]
-5.353535353535354,1.9191919191919187,[3]
-5.151515151515151,1.9191919191919187,[3]
-4.94949494949495,1.9191919191919187,[3]
-4.747474747474747,1.9191919191919187,[3]
-4.545454545454546,1.9191919191919187,[3]
-4.343434343434343,1.9191919191919187,[3]
-4.141414141414142,1.9191919191919187,[3]
-3.9393939393939394,1.9191919191919187,[3]
-3.737373737373738,1.9191919191919187,[3]
-3.5353535353535355,1.9191919191919187,[3]
-3.333333333333333,1.9191919191919187,[3]
-3.1313131313131315,1.9191919191919187,[3]
-2.929292929292929,1.9191919191919187,[3]
-2.7272727272727275,1.9191919191919187,[3]
-2.525252525252525,1.9191919191919187,[3]
-2.3232323232323235,1.9191919191919187,[3]
-2.121212121212121,1.9191919191919187,[3]
-1.9191919191919187,1.9191919191919187,[3]
-1.717171717171718,1.9191919191919187,[3]
-1.5151515151515156,1.9191919191919187,[3]
-1.3131313131313131,1.9191919191919187,[3]
-1.1111111111111107,1.9191919191919187,[3]
-0.9090909090909101,1.9191919191919187,[3]
-0.7070707070707076,1.9191919191919187,[3]
-0.5050505050505052,1.9191919191919187,[3]
-0.30303030303030276,1.9191919191919187,[3]
-0.10101010101010033,1.9191919191919187,[3]
0.10101010101010033,1.9191919191919187,[3]
0.30303030303030276,1.9191919191919187,[2]
0.5050505050505052,1.9191919191919187,[2]
0.7070707070707076,1.9191919191919187,[2]
0.9090909090909083,1.9191919191919187,[2]
1.1111111111111107,1.9191919191919187,[2]
1.3131313131313131,1.9191919191919187,[2]
1.5151515151515156,1.9191919191919187,[2]
1.7171717171717162,1.9191919191919187,[2]
1.9191919191919187,1.9191919191919187,[2]
2.121212121212121,1.9191919191919187,[2]
2.3232323232323235,1.9191919191919187,[2]
2.525252525252524,1.9191919191919187,[2]
2.7272727272727266,1.9191919191919187,[2]
2.929292929292929,1.9191919191919187,[2]
3.1313131313131315,1.9191919191919187,[2]
3.333333333333334,1.9191919191919187,[0]
3.5353535353535346,1.9191919191919187,[0]
3.737373737373737,1.9191919191919187,[0]
3.9393939393939394,1.9191919191919187,[0]
4.141414141414142,1.9191919191919187,[0]
4.3434343434343425,1.9191919191919187,[0]
4.545454545454545,1.9191919191919187,[0]
4.747474747474747,1.9191919191919187,[0]
4.94949494949495,1.9191919191919187,[0]
5.1515151515151505,1.9191919191919187,[1]
5.353535353535353,1.9191919191919187,[1]
5.555555555555555,1.9191919191919187,[1]
5.757575757575758,1.9191919191919187,[1]
5.9595959595959584,1.9191919191919187,[1]
6.161616161616163,1.9191919191919187,[1]
6.363636363636363,1.9191919191919187,[1]
6.565656565656564,1.9191919191919187,[1]
6.767676767676768,1.9191919191919187,[1]
6.969696969696969,1.9191919191919187,[1]
7.171717171717173,1.9191919191919187,[1]
7.373737373737374,1.9191919191919187,[1]
7.575757575757574,1.9191919191919187,[1]
7.777777777777779,1.9191919191919187,[1]
7.979797979797979,1.9191919191919187,[1]
8.18181818181818,1.9191919191919187,[1]
8.383838383838384,1.9191919191919187,[1]
8.585858585858585,1.9191919191919187,[1]
8.787878787878789,1.9191919191919187,[1]
8.98989898989899,1.9191919191919187,[1]
9.19191919191919,1.9191919191919187,[1]
9.393939393939394,1.9191919191919187,[1]
9.595959595959595,1.9191919191919187,[1]
9.7979797979798,1.9191919191919187,[1]
10.0,1.9191919191919187,[1]
-10.0,2.121212121212121,[3]
-9.797979797979798,2.121212121212121,[3]
-9.595959595959595,2.121212121212121,[3]
-9.393939393939394,2.121212121212121,[3]
-9.191919191919192,2.121212121212121,[3]
-8.98989898989899,2.121212121212121,[3]
-8.787878787878787,2.121212121212121,[3]
-8.585858585858587,2.121212121212121,[3]
-8.383838383838384,2.121212121212121,[3]
-8.181818181818182,2.121212121212121,[3]
-7.979797979797979,2.121212121212121,[3]
-7.777777777777778,2.121212121212121,[3]
-7.575757575757576,2.121212121212121,[3]
-7.373737373737374,2.121212121212121,[3]
-7.171717171717171,2.121212121212121,[3]
-6.96969696969697,2.121212121212121,[3]
-6.767676767676768,2.121212121212121,[3]
-6.565656565656566,2.121212121212121,[3]
-6.363636363636363,2.121212121212121,[3]
-6.161616161616162,2.121212121212121,[3]
-5.959595959595959,2.121212121212121,[3]
-5.757575757575758,2.121212121212121,[3]
-5.555555555555555,2.121212121212121,[3]
-5.353535353535354,2.121212121212121,[3]
-5.151515151515151,2.121212121212121,[3]
-4.94949494949495,2.121212121212121,[3]
-4.747474747474747,2.121212121212121,[3]
-4.545454545454546,2.121212121212121,[3]
-4.343434343434343,2.121212121212121,[3]
-4.141414141414142,2.121212121212121,[3]
-3.9393939393939394,2.121212121212121,[3]
-3.737373737373738,2.121212121212121,[3]
-3.5353535353535355,2.121212121212121,[3]
-3.333333333333333,2.121212121212121,[3]
-3.1313131313131315,2.121212121212121,[3]
-2.929292929292929,2.121212121212121,[3]
-2.7272727272727275,2.121212121212121,[3]
-2.525252525252525,2.121212121212121,[3]
-2.3232323232323235,2.121212121212121,[3]
-2.121212121212121,2.121212121212121,[3]
-1.9191919191919187,2.121212121212121,[3]
-1.717171717171718,2.121212121212121,[3]
-1.5151515151515156,2.121212121212121,[3]
-1.3131313131313131,2.121212121212121,[3]
-1.1111111111111107,2.121212121212121,[3]
-0.9090909090909101,2.121212121212121,[3]
-0.7070707070707076,2.121212121212121,[3]
-0.5050505050505052,2.121212121212121,[3]
-0.30303030303030276,2.121212121212121,[3]
-0.10101010101010033,2.121212121212121,[3]
0.10101010101010033,2.121212121212121,[2]
0.30303030303030276,2.121212121212121,[2]
0.5050505050505052,2.121212121212121,[2]
0.7070707070707076,2.121212121212121,[2]
0.9090909090909083,2.121212121212121,[2]
1.1111111111111107,2.121212121212121,[2]
1.3131313131313131,2.121212121212121,[2]
1.5151515151515156,2.121212121212121,[2]
1.7171717171717162,2.121212121212121,[2]
1.9191919191919187,2.121212121212121,[2]
2.121212121212121,2.121212121212121,[2]
2.3232323232323235,2.121212121212121,[2]
2.525252525252524,2.121212121212121,[2]
2.7272727272727266,2.121212121212121,[2]
2.929292929292929,2.121212121212121,[2]
3.1313131313131315,2.121212121212121,[2]
3.333333333333334,2.121212121212121,[2]
3.5353535353535346,2.121212121212121,[2]
3.737373737373737,2.121212121212121,[2]
3.9393939393939394,2.121212121212121,[0]
4.141414141414142,2.121212121212121,[0]
4.3434343434343425,2.121212121212121,[0]
4.545454545454545,2.121212121212121,[0]
4.747474747474747,2.121212121212121,[0]
4.94949494949495,2.121212121212121,[0]
5.1515151515151505,2.121212121212121,[0]
5.353535353535353,2.121212121212121,[0]
5.555555555555555,2.121212121212121,[1]
5.757575757575758,2.121212121212121,[1]
5.9595959595959584,2.121212121212121,[1]
6.161616161616163,2.121212121212121,[1]
6.363636363636363,2.121212121212121,[1]
6.565656565656564,2.121212121212121,[1]
6.767676767676768,2.121212121212121,[1]
6.969696969696969,2.121212121212121,[1]
7.171717171717173,2.121212121212121,[1]
7.373737373737374,2.121212121212121,[1]
7.575757575757574,2.121212121212121,[1]
7.777777777777779,2.121212121212121,[1]
7.979797979797979,2.121212121212121,[1]
8.18181818181818,2.121212121212121,[1]
8.383838383838384,2.121212121212121,[1]
8.585858585858585,2.121212121212121,[1]
8.787878787878789,2.121212121212121,[1]
8.98989898989899,2.121212121212121,[1]
9.19191919191919,2.121212121212121,[1]
9.393939393939394,2.121212121212121,[1]
9.595959595959595,2.121212121212121,[1]
9.7979797979798,2.121212121212121,[1]
10.0,2.121212121212121,[1]
-10.0,2.3232323232323235,[3]
-9.797979797979798,2.3232323232323235,[3]
-9.595959595959595,2.3232323232323235,[3]
-9.393939393939394,2.3232323232323235,[3]
-9.191919191919192,2.3232323232323235,[3]
-8.98989898989899,2.3232323232323235,[3]
-8.787878787878787,2.3232323232323235,[3]
-8.585858585858587,2.3232323232323235,[3]
-8.383838383838384,2.3232323232323235,[3]
-8.181818181818182,2.3232323232323235,[3]
-7.979797979797979,2.3232323232323235,[3]
-7.777777777777778,2.3232323232323235,[3]
-7.575757575757576,2.3232323232323235,[3]
-7.373737373737374,2.3232323232323235,[3]
-7.171717171717171,2.3232323232323235,[3]
-6.96969696969697,2.3232323232323235,[3]
-6.767676767676768,2.3232323232323235,[3]
-6.565656565656566,2.3232323232323235,[3]
-6.363636363636363,2.3232323232323235,[3]
-6.161616161616162,2.3232323232323235,[3]
-5.959595959595959,2.3232323232323235,[3]
-5.757575757575758,2.3232323232323235,[3]
-5.555555555555555,2.3232323232323235,[3]
-5.353535353535354,2.3232323232323235,[3]
-5.151515151515151,2.3232323232323235,[3]
-4.94949494949495,2.3232323232323235,[3]
-4.747474747474747,2.3232323232323235,[3]
-4.545454545454546,2.3232323232323235,[3]
-4.343434343434343,2.3232323232323235,[3]
-4.141414141414142,2.3232323232323235,[3]
-3.9393939393939394,2.3232323232323235,[3]
-3.737373737373738,2.3232323232323235,[3]
-3.5353535353535355,2.3232323232323235,[3]
-3.333333333333333,2.3232323232323235,[3]
-3.1313131313131315,2.3232323232323235,[3]
-2.929292929292929,2.3232323232323235,[3]
-2.7272727272727275,2.3232323232323235,[3]
-2.525252525252525,2.3232323232323235,[3]
-2.3232323232323235,2.3232323232323235,[3]
-2.121212121212121,2.3232323232323235,[3]
-1.9191919191919187,2.3232323232323235,[3]
-1.717171717171718,2.3232323232323235,[3]
-1.5151515151515156,2.3232323232323235,[3]
-1.3131313131313131,2.3232323232323235,[3]
-1.1111111111111107,2.3232323232323235,[3]
-0.9090909090909101,2.3232323232323235,[3]
-0.7070707070707076,2.3232323232323235,[3]
-0.5050505050505052,2.3232323232323235,[3]
-0.30303030303030276,2.3232323232323235,[3]
-0.10101010101010033,2.3232323232323235,[3]
0.10101010101010033,2.3232323232323235,[2]
0.30303030303030276,2.3232323232323235,[2]
0.5050505050505052,2.3232323232323235,[2]
0.7070707070707076,2.3232323232323235,[2]
0.9090909090909083,2.3232323232323235,[2]
1.1111111111111107,2.3232323232323235,[2]
1.3131313131313131,2.3232323232323235,[2]
1.5151515151515156,2.3232323232323235,[2]
1.7171717171717162,2.3232323232323235,[2]
1.9191919191919187,2.3232323232323235,[2]
2.121212121212121,2.3232323232323235,[2]
2.3232323232323235,2.3232323232323235,[2]
2.525252525252524,2.3232323232323235,[2]
2.7272727272727266,2.3232323232323235,[2]
2.929292929292929,2.3232323232323235,[2]
3.1313131313131315,2.3232323232323235,[2]
3.333333333333334,2.3232323232323235,[2]
3.5353535353535346,2.3232323232323235,[2]
3.737373737373737,2.3232323232323235,[2]
3.9393939393939394,2.3232323232323235,[2]
4.141414141414142,2.3232323232323235,[2]
4.3434343434343425,2.3232323232323235,[0]
4.545454545454545,2.3232323232323235,[0]
4.747474747474747,2.3232323232323235,[0]
4.94949494949495,2.3232323232323235,[0]
5.1515151515151505,2.3232323232323235,[0]
5.353535353535353,2.3232323232323235,[0]
5.555555555555555,2.3232323232323235,[0]
5.757575757575758,2.3232323232323235,[0]
5.9595959595959584,2.3232323232323235,[0]
6.161616161616163,2.3232323232323235,[1]
6.363636363636363,2.3232323232323235,[1]
6.565656565656564,2.3232323232323235,[1]
6.767676767676768,2.3232323232323235,[1]
6.969696969696969,2.3232323232323235,[1]
7.171717171717173,2.3232323232323235,[1]
7.373737373737374,2.3232323232323235,[1]
7.575757575757574,2.3232323232323235,[1]
7.777777777777779,2.3232323232323235,[1]
7.979797979797979,2.3232323232323235,[1]
8.18181818181818,2.3232323232323235,[1]
8.383838383838384,2.3232323232323235,[1]
8.585858585858585,2.3232323232323235,[1]
8.787878787878789,2.3232323232323235,[1]
8.98989898989899,2.3232323232323235,[1]
9.19191919191919,2.3232323232323235,[1]
9.393939393939394,2.3232323232323235,[1]
9.595959595959595,2.3232323232323235,[1]
9.7979797979798,2.3232323232323235,[1]
10.0,2.3232323232323235,[1]
-10.0,2.525252525252524,[3]
-9.797979797979798,2.525252525252524,[3]
-9.595959595959595,2.525252525252524,[3]
-9.393939393939394,2.525252525252524,[3]
-9.191919191919192,2.525252525252524,[3]
-8.98989898989899,2.525252525252524,[3]
-8.787878787878787,2.525252525252524,[3]
-8.585858585858587,2.525252525252524,[3]
-8.383838383838384,2.525252525252524,[3]
-8.181818181818182,2.525252525252524,[3]
-7.979797979797979,2.525252525252524,[3]
-7.777777777777778,2.525252525252524,[3]
-7.575757575757576,2.525252525252524,[3]
-7.373737373737374,2.525252525252524,[3]
-7.171717171717171,2.525252525252524,[3]
-6.96969696969697,2.525252525252524,[3]
-6.767676767676768,2.525252525252524,[3]
-6.565656565656566,2.525252525252524,[3]
-6.363636363636363,2.525252525252524,[3]
-6.161616161616162,2.525252525252524,[3]
-5.959595959595959,2.525252525252524,[3]
-5.757575757575758,2.525252525252524,[3]
-5.555555555555555,2.525252525252524,[3]
-5.353535353535354,2.525252525252524,[3]
-5.151515151515151,2.525252525252524,[3]
-4.94949494949495,2.525252525252524,[3]
-4.747474747474747,2.525252525252524,[3]
-4.545454545454546,2.525252525252524,[3]
-4.343434343434343,2.525252525252524,[3]
-4.141414141414142,2.525252525252524,[3]
-3.9393939393939394,2.525252525252524,[3]
-3.737373737373738,2.525252525252524,[3]
-3.5353535353535355,2.525252525252524,[3]
-3.333333333333333,2.525252525252524,[3]
-3.1313131313131315,2.525252525252524,[3]
-2.929292929292929,2.525252525252524,[3]
-2.7272727272727275,2.525252525252524,[3]
-2.525252525252525,2.525252525252524,[3]
-2.3232323232323235,2.525252525252524,[3]
-2.121212121212121,2.525252525252524,[3]
-1.9191919191919187,2.525252525252524,[3]
-1.717171717171718,2.525252525252524,[3]
-1.5151515151515156,2.525252525252524,[3]
-1.3131313131313131,2.525252525252524,[3]
-1.1111111111111107,2.525252525252524,[3]
-0.9090909090909101,2.525252525252524,[3]
-0.7070707070707076,2.525252525252524,[3]
-0.5050505050505052,2.525252525252524,[3]
-0.30303030303030276,2.525252525252524,[3]
-0.10101010101010033,2.525252525252524,[3]
0.10101010101010033,2.525252525252524,[2]
0.30303030303030276,2.525252525252524,[2]
0.5050505050505052,2.525252525252524,[2]
0.7070707070707076,2.525252525252524,[2]
0.9090909090909083,2.525252525252524,[2]
1.1111111111111107,2.525252525252524,[2]
1.3131313131313131,2.525252525252524,[2]
1.5151515151515156,2.525252525252524,[2]
1.7171717171717162,2.525252525252524,[2]
1.9191919191919187,2.525252525252524,[2]
2.121212121212121,2.525252525252524,[2]
2.3232323232323235,2.525252525252524,[2]
2.525252525252524,2.525252525252524,[2]
2.7272727272727266,2.525252525252524,[2]
2.929292929292929,2.525252525252524,[2]
3.1313131313131315,2.525252525252524,[2]
3.333333333333334,2.525252525252524,[2]
3.5353535353535346,2.525252525252524,[2]
3.737373737373737,2.525252525252524,[2]
3.9393939393939394,2.525252525252524,[2]
4.141414141414142,2.525252525252524,[2]
4.3434343434343425,2.525252525252524,[2]
4.545454545454545,2.525252525252524,[2]
4.747474747474747,2.525252525252524,[2]
4.94949494949495,2.525252525252524,[2]
5.1515151515151505,2.525252525252524,[0]
5.353535353535353,2.525252525252524,[0]
5.555555555555555,2.525252525252524,[0]
5.757575757575758,2.525252525252524,[0]
5.9595959595959584,2.525252525252524,[0]
6.161616161616163,2.525252525252524,[0]
6.363636363636363,2.525252525252524,[0]
6.565656565656564,2.525252525252524,[2]
6.767676767676768,2.525252525252524,[1]
6.969696969696969,2.525252525252524,[1]
7.171717171717173,2.525252525252524,[1]
7.373737373737374,2.525252525252524,[1]
7.575757575757574,2.525252525252524,[1]
7.777777777777779,2.525252525252524,[1]
7.979797979797979,2.525252525252524,[1]
8.18181818181818,2.525252525252524,[1]
8.383838383838384,2.525252525252524,[1]
8.585858585858585,2.525252525252524,[1]
8.787878787878789,2.525252525252524,[1]
8.98989898989899,2.525252525252524,[1]
9.19191919191919,2.525252525252524,[1]
9.393939393939394,2.525252525252524,[1]
9.595959595959595,2.525252525252524,[1]
9.7979797979798,2.525252525252524,[1]
10.0,2.525252525252524,[1]
-10.0,2.7272727272727266,[3]
-9.797979797979798,2.7272727272727266,[3]
-9.595959595959595,2.7272727272727266,[3]
-9.393939393939394,2.7272727272727266,[3]
-9.191919191919192,2.7272727272727266,[3]
-8.98989898989899,2.7272727272727266,[3]
-8.787878787878787,2.7272727272727266,[3]
-8.585858585858587,2.7272727272727266,[3]
-8.383838383838384,2.7272727272727266,[3]
-8.181818181818182,2.7272727272727266,[3]
-7.979797979797979,2.7272727272727266,[3]
-7.777777777777778,2.7272727272727266,[3]
-7.575757575757576,2.7272727272727266,[3]
-7.373737373737374,2.7272727272727266,[3]
-7.171717171717171,2.7272727272727266,[3]
-6.96969696969697,2.7272727272727266,[3]
-6.767676767676768,2.7272727272727266,[3]
-6.565656565656566,2.7272727272727266,[3]
-6.363636363636363,2.7272727272727266,[3]
-6.161616161616162,2.7272727272727266,[3]
-5.959595959595959,2.7272727272727266,[3]
-5.757575757575758,2.7272727272727266,[3]
-5.555555555555555,2.7272727272727266,[3]
-5.353535353535354,2.7272727272727266,[3]
-5.151515151515151,2.7272727272727266,[3]
-4.94949494949495,2.7272727272727266,[3]
-4.747474747474747,2.7272727272727266,[3]
-4.545454545454546,2.7272727272727266,[3]
-4.343434343434343,2.7272727272727266,[3]
-4.141414141414142,2.7272727272727266,[3]
-3.9393939393939394,2.7272727272727266,[3]
-3.737373737373738,2.7272727272727266,[3]
-3.5353535353535355,2.7272727272727266,[3]
-3.333333333333333,2.7272727272727266,[3]
-3.1313131313131315,2.7272727272727266,[3]
-2.929292929292929,2.7272727272727266,[3]
-2.7272727272727275,2.7272727272727266,[3]
-2.525252525252525,2.7272727272727266,[3]
-2.3232323232323235,2.7272727272727266,[3]
-2.121212121212121,2.7272727272727266,[3]
-1.9191919191919187,2.7272727272727266,[3]
-1.717171717171718,2.7272727272727266,[3]
-1.5151515151515156,2.7272727272727266,[3]
-1.3131313131313131,2.7272727272727266,[3]
-1.1111111111111107,2.7272727272727266,[3]
-0.9090909090909101,2.7272727272727266,[3]
-0.7070707070707076,2.7272727272727266,[3]
-0.5050505050505052,2.7272727272727266,[3]
-0.30303030303030276,2.7272727272727266,[3]
-0.10101010101010033,2.7272727272727266,[3]
0.10101010101010033,2.7272727272727266,[2]
0.30303030303030276,2.7272727272727266,[2]
0.5050505050505052,2.7272727272727266,[2]
0.7070707070707076,2.7272727272727266,[2]
0.9090909090909083,2.7272727272727266,[2]
1.1111111111111107,2.7272727272727266,[2]
1.3131313131313131,2.7272727272727266,[2]
1.5151515151515156,2.7272727272727266,[2]
1.7171717171717162,2.7272727272727266,[2]
1.9191919191919187,2.7272727272727266,[2]
2.121212121212121,2.7272727272727266,[2]
2.3232323232323235,2.7272727272727266,[2]
2.525252525252524,2.7272727272727266,[2]
2.7272727272727266,2.7272727272727266,[2]
2.929292929292929,2.7272727272727266,[2]
3.1313131313131315,2.7272727272727266,[2]
