vel_y_space,angle,action
-8.98989898989899,-0.8250404040404034,[2]
-8.787878787878787,-0.8250404040404034,[2]
-8.585858585858587,-0.8250404040404034,[2]
-8.383838383838384,-0.8250404040404034,[2]
-8.181818181818182,-0.8250404040404034,[2]
-7.979797979797979,-0.8250404040404034,[2]
-7.777777777777778,-0.8250404040404034,[2]
-7.575757575757576,-0.8250404040404034,[2]
-7.373737373737374,-0.8250404040404034,[2]
-7.171717171717171,-0.8250404040404034,[2]
-6.96969696969697,-0.8250404040404034,[2]
-6.767676767676768,-0.8250404040404034,[2]
-6.565656565656566,-0.8250404040404034,[2]
-6.363636363636363,-0.8250404040404034,[2]
-6.161616161616162,-0.8250404040404034,[2]
-5.959595959595959,-0.8250404040404034,[2]
-5.757575757575758,-0.8250404040404034,[2]
-5.555555555555555,-0.8250404040404034,[2]
-5.353535353535354,-0.8250404040404034,[2]
-5.151515151515151,-0.8250404040404034,[2]
-4.94949494949495,-0.8250404040404034,[2]
-4.747474747474747,-0.8250404040404034,[2]
-4.545454545454546,-0.8250404040404034,[2]
-4.343434343434343,-0.8250404040404034,[2]
-4.141414141414142,-0.8250404040404034,[2]
-3.9393939393939394,-0.8250404040404034,[2]
-3.737373737373738,-0.8250404040404034,[2]
-3.5353535353535355,-0.8250404040404034,[2]
-3.333333333333333,-0.8250404040404034,[2]
-3.1313131313131315,-0.8250404040404034,[2]
-2.929292929292929,-0.8250404040404034,[2]
-2.7272727272727275,-0.8250404040404034,[2]
-2.525252525252525,-0.8250404040404034,[2]
-2.3232323232323235,-0.8250404040404034,[2]
-2.121212121212121,-0.8250404040404034,[2]
-1.9191919191919187,-0.8250404040404034,[2]
-1.717171717171718,-0.8250404040404034,[2]
-1.5151515151515156,-0.8250404040404034,[2]
-1.3131313131313131,-0.8250404040404034,[2]
-1.1111111111111107,-0.8250404040404034,[2]
-0.9090909090909101,-0.8250404040404034,[2]
-0.7070707070707076,-0.8250404040404034,[2]
-0.5050505050505052,-0.8250404040404034,[2]
-0.30303030303030276,-0.8250404040404034,[2]
-0.10101010101010033,-0.8250404040404034,[1]
0.10101010101010033,-0.8250404040404034,[1]
0.30303030303030276,-0.8250404040404034,[1]
0.5050505050505052,-0.8250404040404034,[0]
0.7070707070707076,-0.8250404040404034,[0]
0.9090909090909083,-0.8250404040404034,[0]
1.1111111111111107,-0.8250404040404034,[0]
1.3131313131313131,-0.8250404040404034,[0]
1.5151515151515156,-0.8250404040404034,[0]
1.7171717171717162,-0.8250404040404034,[0]
1.9191919191919187,-0.8250404040404034,[0]
2.121212121212121,-0.8250404040404034,[0]
2.3232323232323235,-0.8250404040404034,[0]
2.525252525252524,-0.8250404040404034,[0]
2.7272727272727266,-0.8250404040404034,[0]
2.929292929292929,-0.8250404040404034,[0]
3.1313131313131315,-0.8250404040404034,[0]
3.333333333333334,-0.8250404040404034,[0]
3.5353535353535346,-0.8250404040404034,[0]
3.737373737373737,-0.8250404040404034,[0]
3.9393939393939394,-0.8250404040404034,[0]
4.141414141414142,-0.8250404040404034,[0]
4.3434343434343425,-0.8250404040404034,[0]
4.545454545454545,-0.8250404040404034,[0]
4.747474747474747,-0.8250404040404034,[0]
4.94949494949495,-0.8250404040404034,[0]
5.1515151515151505,-0.8250404040404034,[0]
5.353535353535353,-0.8250404040404034,[0]
5.555555555555555,-0.8250404040404034,[0]
5.757575757575758,-0.8250404040404034,[0]
5.9595959595959584,-0.8250404040404034,[0]
6.161616161616163,-0.8250404040404034,[0]
6.363636363636363,-0.8250404040404034,[0]
6.565656565656564,-0.8250404040404034,[0]
6.767676767676768,-0.8250404040404034,[0]
6.969696969696969,-0.8250404040404034,[0]
7.171717171717173,-0.8250404040404034,[0]
7.373737373737374,-0.8250404040404034,[0]
7.575757575757574,-0.8250404040404034,[0]
7.777777777777779,-0.8250404040404034,[0]
7.979797979797979,-0.8250404040404034,[0]
8.18181818181818,-0.8250404040404034,[0]
8.383838383838384,-0.8250404040404034,[0]
8.585858585858585,-0.8250404040404034,[0]
8.787878787878789,-0.8250404040404034,[0]
8.98989898989899,-0.8250404040404034,[0]
9.19191919191919,-0.8250404040404034,[0]
9.393939393939394,-0.8250404040404034,[0]
9.595959595959595,-0.8250404040404034,[0]
9.7979797979798,-0.8250404040404034,[0]
10.0,-0.8250404040404034,[0]
-10.0,-0.6981111111111105,[2]
-9.797979797979798,-0.6981111111111105,[2]
-9.595959595959595,-0.6981111111111105,[2]
-9.393939393939394,-0.6981111111111105,[2]
-9.191919191919192,-0.6981111111111105,[2]
-8.98989898989899,-0.6981111111111105,[2]
-8.787878787878787,-0.6981111111111105,[2]
-8.585858585858587,-0.6981111111111105,[2]
-8.383838383838384,-0.6981111111111105,[2]
-8.181818181818182,-0.6981111111111105,[2]
-7.979797979797979,-0.6981111111111105,[2]
-7.777777777777778,-0.6981111111111105,[2]
-7.575757575757576,-0.6981111111111105,[2]
-7.373737373737374,-0.6981111111111105,[2]
-7.171717171717171,-0.6981111111111105,[2]
-6.96969696969697,-0.6981111111111105,[2]
-6.767676767676768,-0.6981111111111105,[2]
-6.565656565656566,-0.6981111111111105,[2]
-6.363636363636363,-0.6981111111111105,[2]
-6.161616161616162,-0.6981111111111105,[2]
-5.959595959595959,-0.6981111111111105,[2]
-5.757575757575758,-0.6981111111111105,[2]
-5.555555555555555,-0.6981111111111105,[2]
-5.353535353535354,-0.6981111111111105,[2]
-5.151515151515151,-0.6981111111111105,[2]
-4.94949494949495,-0.6981111111111105,[2]
-4.747474747474747,-0.6981111111111105,[2]
-4.545454545454546,-0.6981111111111105,[2]
-4.343434343434343,-0.6981111111111105,[2]
-4.141414141414142,-0.6981111111111105,[2]
-3.9393939393939394,-0.6981111111111105,[2]
-3.737373737373738,-0.6981111111111105,[2]
-3.5353535353535355,-0.6981111111111105,[2]
-3.333333333333333,-0.6981111111111105,[2]
-3.1313131313131315,-0.6981111111111105,[2]
-2.929292929292929,-0.6981111111111105,[2]
-2.7272727272727275,-0.6981111111111105,[2]
-2.525252525252525,-0.6981111111111105,[2]
-2.3232323232323235,-0.6981111111111105,[2]
-2.121212121212121,-0.6981111111111105,[2]
-1.9191919191919187,-0.6981111111111105,[2]
-1.717171717171718,-0.6981111111111105,[2]
-1.5151515151515156,-0.6981111111111105,[2]
-1.3131313131313131,-0.6981111111111105,[2]
-1.1111111111111107,-0.6981111111111105,[2]
-0.9090909090909101,-0.6981111111111105,[2]
-0.7070707070707076,-0.6981111111111105,[2]
-0.5050505050505052,-0.6981111111111105,[2]
-0.30303030303030276,-0.6981111111111105,[2]
-0.10101010101010033,-0.6981111111111105,[1]
0.10101010101010033,-0.6981111111111105,[1]
0.30303030303030276,-0.6981111111111105,[0]
0.5050505050505052,-0.6981111111111105,[0]
0.7070707070707076,-0.6981111111111105,[0]
0.9090909090909083,-0.6981111111111105,[0]
1.1111111111111107,-0.6981111111111105,[0]
1.3131313131313131,-0.6981111111111105,[0]
1.5151515151515156,-0.6981111111111105,[0]
1.7171717171717162,-0.6981111111111105,[0]
1.9191919191919187,-0.6981111111111105,[0]
2.121212121212121,-0.6981111111111105,[0]
2.3232323232323235,-0.6981111111111105,[0]
2.525252525252524,-0.6981111111111105,[0]
2.7272727272727266,-0.6981111111111105,[0]
2.929292929292929,-0.6981111111111105,[0]
3.1313131313131315,-0.6981111111111105,[0]
3.333333333333334,-0.6981111111111105,[0]
3.5353535353535346,-0.6981111111111105,[0]
3.737373737373737,-0.6981111111111105,[0]
3.9393939393939394,-0.6981111111111105,[0]
4.141414141414142,-0.6981111111111105,[0]
4.3434343434343425,-0.6981111111111105,[0]
4.545454545454545,-0.6981111111111105,[0]
4.747474747474747,-0.6981111111111105,[0]
4.94949494949495,-0.6981111111111105,[0]
5.1515151515151505,-0.6981111111111105,[0]
5.353535353535353,-0.6981111111111105,[0]
5.555555555555555,-0.6981111111111105,[0]
5.757575757575758,-0.6981111111111105,[0]
5.9595959595959584,-0.6981111111111105,[0]
6.161616161616163,-0.6981111111111105,[0]
6.363636363636363,-0.6981111111111105,[0]
6.565656565656564,-0.6981111111111105,[0]
6.767676767676768,-0.6981111111111105,[0]
6.969696969696969,-0.6981111111111105,[0]
7.171717171717173,-0.6981111111111105,[0]
7.373737373737374,-0.6981111111111105,[0]
7.575757575757574,-0.6981111111111105,[0]
7.777777777777779,-0.6981111111111105,[0]
7.979797979797979,-0.6981111111111105,[0]
8.18181818181818,-0.6981111111111105,[0]
8.383838383838384,-0.6981111111111105,[0]
8.585858585858585,-0.6981111111111105,[0]
8.787878787878789,-0.6981111111111105,[0]
8.98989898989899,-0.6981111111111105,[0]
9.19191919191919,-0.6981111111111105,[0]
9.393939393939394,-0.6981111111111105,[0]
9.595959595959595,-0.6981111111111105,[0]
9.7979797979798,-0.6981111111111105,[0]
10.0,-0.6981111111111105,[0]
-10.0,-0.5711818181818176,[2]
-9.797979797979798,-0.5711818181818176,[2]
-9.595959595959595,-0.5711818181818176,[2]
-9.393939393939394,-0.5711818181818176,[2]
-9.191919191919192,-0.5711818181818176,[2]
-8.98989898989899,-0.5711818181818176,[2]
-8.787878787878787,-0.5711818181818176,[2]
-8.585858585858587,-0.5711818181818176,[2]
-8.383838383838384,-0.5711818181818176,[2]
-8.181818181818182,-0.5711818181818176,[2]
-7.979797979797979,-0.5711818181818176,[2]
-7.777777777777778,-0.5711818181818176,[2]
-7.575757575757576,-0.5711818181818176,[2]
-7.373737373737374,-0.5711818181818176,[2]
-7.171717171717171,-0.5711818181818176,[2]
-6.96969696969697,-0.5711818181818176,[2]
-6.767676767676768,-0.5711818181818176,[2]
-6.565656565656566,-0.5711818181818176,[2]
-6.363636363636363,-0.5711818181818176,[2]
-6.161616161616162,-0.5711818181818176,[2]
-5.959595959595959,-0.5711818181818176,[2]
-5.757575757575758,-0.5711818181818176,[2]
-5.555555555555555,-0.5711818181818176,[2]
-5.353535353535354,-0.5711818181818176,[2]
-5.151515151515151,-0.5711818181818176,[2]
-4.94949494949495,-0.5711818181818176,[2]
-4.747474747474747,-0.5711818181818176,[2]
-4.545454545454546,-0.5711818181818176,[2]
-4.343434343434343,-0.5711818181818176,[2]
-4.141414141414142,-0.5711818181818176,[2]
-3.9393939393939394,-0.5711818181818176,[2]
-3.737373737373738,-0.5711818181818176,[2]
-3.5353535353535355,-0.5711818181818176,[2]
-3.333333333333333,-0.5711818181818176,[2]
-3.1313131313131315,-0.5711818181818176,[2]
-2.929292929292929,-0.5711818181818176,[2]
-2.7272727272727275,-0.5711818181818176,[2]
-2.525252525252525,-0.5711818181818176,[2]
-2.3232323232323235,-0.5711818181818176,[2]
-2.121212121212121,-0.5711818181818176,[2]
-1.9191919191919187,-0.5711818181818176,[2]
-1.717171717171718,-0.5711818181818176,[2]
-1.5151515151515156,-0.5711818181818176,[2]
-1.3131313131313131,-0.5711818181818176,[2]
-1.1111111111111107,-0.5711818181818176,[2]
-0.9090909090909101,-0.5711818181818176,[2]
-0.7070707070707076,-0.5711818181818176,[2]
-0.5050505050505052,-0.5711818181818176,[2]
-0.30303030303030276,-0.5711818181818176,[2]
-0.10101010101010033,-0.5711818181818176,[1]
0.10101010101010033,-0.5711818181818176,[1]
0.30303030303030276,-0.5711818181818176,[0]
0.5050505050505052,-0.5711818181818176,[0]
0.7070707070707076,-0.5711818181818176,[0]
0.9090909090909083,-0.5711818181818176,[0]
1.1111111111111107,-0.5711818181818176,[0]
1.3131313131313131,-0.5711818181818176,[0]
1.5151515151515156,-0.5711818181818176,[0]
1.7171717171717162,-0.5711818181818176,[0]
1.9191919191919187,-0.5711818181818176,[0]
2.121212121212121,-0.5711818181818176,[0]
2.3232323232323235,-0.5711818181818176,[0]
2.525252525252524,-0.5711818181818176,[0]
2.7272727272727266,-0.5711818181818176,[0]
2.929292929292929,-0.5711818181818176,[0]
3.1313131313131315,-0.5711818181818176,[0]
3.333333333333334,-0.5711818181818176,[0]
3.5353535353535346,-0.5711818181818176,[0]
3.737373737373737,-0.5711818181818176,[0]
3.9393939393939394,-0.5711818181818176,[0]
4.141414141414142,-0.5711818181818176,[0]
4.3434343434343425,-0.5711818181818176,[0]
4.545454545454545,-0.5711818181818176,[0]
4.747474747474747,-0.5711818181818176,[0]
4.94949494949495,-0.5711818181818176,[0]
5.1515151515151505,-0.5711818181818176,[0]
5.353535353535353,-0.5711818181818176,[0]
5.555555555555555,-0.5711818181818176,[0]
5.757575757575758,-0.5711818181818176,[0]
5.9595959595959584,-0.5711818181818176,[0]
6.161616161616163,-0.5711818181818176,[0]
6.363636363636363,-0.5711818181818176,[0]
6.565656565656564,-0.5711818181818176,[0]
6.767676767676768,-0.5711818181818176,[0]
6.969696969696969,-0.5711818181818176,[0]
7.171717171717173,-0.5711818181818176,[0]
7.373737373737374,-0.5711818181818176,[0]
7.575757575757574,-0.5711818181818176,[0]
7.777777777777779,-0.5711818181818176,[0]
7.979797979797979,-0.5711818181818176,[0]
8.18181818181818,-0.5711818181818176,[0]
8.383838383838384,-0.5711818181818176,[0]
8.585858585858585,-0.5711818181818176,[0]
8.787878787878789,-0.5711818181818176,[0]
8.98989898989899,-0.5711818181818176,[0]
9.19191919191919,-0.5711818181818176,[0]
9.393939393939394,-0.5711818181818176,[0]
9.595959595959595,-0.5711818181818176,[0]
9.7979797979798,-0.5711818181818176,[0]
10.0,-0.5711818181818176,[0]
-10.0,-0.4442525252525247,[2]
-9.797979797979798,-0.4442525252525247,[2]
-9.595959595959595,-0.4442525252525247,[2]
-9.393939393939394,-0.4442525252525247,[2]
-9.191919191919192,-0.4442525252525247,[2]
-8.98989898989899,-0.4442525252525247,[2]
-8.787878787878787,-0.4442525252525247,[2]
-8.585858585858587,-0.4442525252525247,[2]
-8.383838383838384,-0.4442525252525247,[2]
-8.181818181818182,-0.4442525252525247,[2]
-7.979797979797979,-0.4442525252525247,[2]
-7.777777777777778,-0.4442525252525247,[2]
-7.575757575757576,-0.4442525252525247,[2]
-7.373737373737374,-0.4442525252525247,[2]
-7.171717171717171,-0.4442525252525247,[2]
-6.96969696969697,-0.4442525252525247,[2]
-6.767676767676768,-0.4442525252525247,[2]
-6.565656565656566,-0.4442525252525247,[2]
-6.363636363636363,-0.4442525252525247,[2]
-6.161616161616162,-0.4442525252525247,[2]
-5.959595959595959,-0.4442525252525247,[2]
-5.757575757575758,-0.4442525252525247,[2]
-5.555555555555555,-0.4442525252525247,[2]
-5.353535353535354,-0.4442525252525247,[2]
-5.151515151515151,-0.4442525252525247,[2]
-4.94949494949495,-0.4442525252525247,[2]
-4.747474747474747,-0.4442525252525247,[2]
-4.545454545454546,-0.4442525252525247,[2]
-4.343434343434343,-0.4442525252525247,[2]
-4.141414141414142,-0.4442525252525247,[2]
-3.9393939393939394,-0.4442525252525247,[2]
-3.737373737373738,-0.4442525252525247,[2]
-3.5353535353535355,-0.4442525252525247,[2]
-3.333333333333333,-0.4442525252525247,[2]
-3.1313131313131315,-0.4442525252525247,[2]
-2.929292929292929,-0.4442525252525247,[2]
-2.7272727272727275,-0.4442525252525247,[2]
-2.525252525252525,-0.4442525252525247,[2]
-2.3232323232323235,-0.4442525252525247,[2]
-2.121212121212121,-0.4442525252525247,[2]
-1.9191919191919187,-0.4442525252525247,[2]
-1.717171717171718,-0.4442525252525247,[2]
-1.5151515151515156,-0.4442525252525247,[2]
-1.3131313131313131,-0.4442525252525247,[2]
-1.1111111111111107,-0.4442525252525247,[2]
-0.9090909090909101,-0.4442525252525247,[2]
-0.7070707070707076,-0.4442525252525247,[2]
-0.5050505050505052,-0.4442525252525247,[2]
-0.30303030303030276,-0.4442525252525247,[2]
-0.10101010101010033,-0.4442525252525247,[1]
0.10101010101010033,-0.4442525252525247,[1]
0.30303030303030276,-0.4442525252525247,[0]
0.5050505050505052,-0.4442525252525247,[0]
0.7070707070707076,-0.4442525252525247,[0]
0.9090909090909083,-0.4442525252525247,[0]
1.1111111111111107,-0.4442525252525247,[0]
1.3131313131313131,-0.4442525252525247,[0]
1.5151515151515156,-0.4442525252525247,[0]
1.7171717171717162,-0.4442525252525247,[0]
1.9191919191919187,-0.4442525252525247,[0]
2.121212121212121,-0.4442525252525247,[0]
2.3232323232323235,-0.4442525252525247,[0]
2.525252525252524,-0.4442525252525247,[0]
2.7272727272727266,-0.4442525252525247,[0]
2.929292929292929,-0.4442525252525247,[0]
3.1313131313131315,-0.4442525252525247,[0]
3.333333333333334,-0.4442525252525247,[0]
3.5353535353535346,-0.4442525252525247,[0]
3.737373737373737,-0.4442525252525247,[0]
3.9393939393939394,-0.4442525252525247,[0]
4.141414141414142,-0.4442525252525247,[0]
4.3434343434343425,-0.4442525252525247,[0]
4.545454545454545,-0.4442525252525247,[0]
4.747474747474747,-0.4442525252525247,[0]
4.94949494949495,-0.4442525252525247,[0]
5.1515151515151505,-0.4442525252525247,[0]
5.353535353535353,-0.4442525252525247,[0]
5.555555555555555,-0.4442525252525247,[0]
5.757575757575758,-0.4442525252525247,[0]
5.9595959595959584,-0.4442525252525247,[0]
6.161616161616163,-0.4442525252525247,[0]
6.363636363636363,-0.4442525252525247,[0]
6.565656565656564,-0.4442525252525247,[0]
6.767676767676768,-0.4442525252525247,[0]
6.969696969696969,-0.4442525252525247,[0]
7.171717171717173,-0.4442525252525247,[0]
7.373737373737374,-0.4442525252525247,[0]
7.575757575757574,-0.4442525252525247,[0]
7.777777777777779,-0.4442525252525247,[0]
7.979797979797979,-0.4442525252525247,[0]
8.18181818181818,-0.4442525252525247,[0]
8.383838383838384,-0.4442525252525247,[0]
8.585858585858585,-0.4442525252525247,[0]
8.787878787878789,-0.4442525252525247,[0]
8.98989898989899,-0.4442525252525247,[0]
9.19191919191919,-0.4442525252525247,[0]
9.393939393939394,-0.4442525252525247,[0]
9.595959595959595,-0.4442525252525247,[0]
9.7979797979798,-0.4442525252525247,[0]
10.0,-0.4442525252525247,[0]
-10.0,-0.3173232323232318,[2]
-9.797979797979798,-0.3173232323232318,[2]
-9.595959595959595,-0.3173232323232318,[2]
-9.393939393939394,-0.3173232323232318,[2]
-9.191919191919192,-0.3173232323232318,[2]
-8.98989898989899,-0.3173232323232318,[2]
-8.787878787878787,-0.3173232323232318,[2]
-8.585858585858587,-0.3173232323232318,[2]
-8.383838383838384,-0.3173232323232318,[2]
-8.181818181818182,-0.3173232323232318,[2]
-7.979797979797979,-0.3173232323232318,[2]
-7.777777777777778,-0.3173232323232318,[2]
-7.575757575757576,-0.3173232323232318,[2]
-7.373737373737374,-0.3173232323232318,[2]
-7.171717171717171,-0.3173232323232318,[2]
-6.96969696969697,-0.3173232323232318,[2]
-6.767676767676768,-0.3173232323232318,[2]
-6.565656565656566,-0.3173232323232318,[2]
-6.363636363636363,-0.3173232323232318,[2]
-6.161616161616162,-0.3173232323232318,[2]
-5.959595959595959,-0.3173232323232318,[2]
-5.757575757575758,-0.3173232323232318,[2]
-5.555555555555555,-0.3173232323232318,[2]
-5.353535353535354,-0.3173232323232318,[2]
-5.151515151515151,-0.3173232323232318,[2]
-4.94949494949495,-0.3173232323232318,[2]
-4.747474747474747,-0.3173232323232318,[2]
-4.545454545454546,-0.3173232323232318,[2]
-4.343434343434343,-0.3173232323232318,[2]
-4.141414141414142,-0.3173232323232318,[2]
-3.9393939393939394,-0.3173232323232318,[2]
-3.737373737373738,-0.3173232323232318,[2]
-3.5353535353535355,-0.3173232323232318,[2]
-3.333333333333333,-0.3173232323232318,[2]
-3.1313131313131315,-0.3173232323232318,[2]
-2.929292929292929,-0.3173232323232318,[2]
-2.7272727272727275,-0.3173232323232318,[2]
-2.525252525252525,-0.3173232323232318,[2]
-2.3232323232323235,-0.3173232323232318,[2]
-2.121212121212121,-0.3173232323232318,[2]
-1.9191919191919187,-0.3173232323232318,[2]
-1.717171717171718,-0.3173232323232318,[2]
-1.5151515151515156,-0.3173232323232318,[2]
-1.3131313131313131,-0.3173232323232318,[2]
-1.1111111111111107,-0.3173232323232318,[2]
-0.9090909090909101,-0.3173232323232318,[2]
-0.7070707070707076,-0.3173232323232318,[2]
-0.5050505050505052,-0.3173232323232318,[2]
-0.30303030303030276,-0.3173232323232318,[2]
-0.10101010101010033,-0.3173232323232318,[1]
0.10101010101010033,-0.3173232323232318,[0]
0.30303030303030276,-0.3173232323232318,[0]
0.5050505050505052,-0.3173232323232318,[0]
0.7070707070707076,-0.3173232323232318,[0]
0.9090909090909083,-0.3173232323232318,[0]
1.1111111111111107,-0.3173232323232318,[0]
1.3131313131313131,-0.3173232323232318,[0]
1.5151515151515156,-0.3173232323232318,[0]
1.7171717171717162,-0.3173232323232318,[0]
1.9191919191919187,-0.3173232323232318,[0]
2.121212121212121,-0.3173232323232318,[0]
2.3232323232323235,-0.3173232323232318,[0]
2.525252525252524,-0.3173232323232318,[0]
2.7272727272727266,-0.3173232323232318,[0]
2.929292929292929,-0.3173232323232318,[0]
3.1313131313131315,-0.3173232323232318,[0]
3.333333333333334,-0.3173232323232318,[0]
3.5353535353535346,-0.3173232323232318,[0]
3.737373737373737,-0.3173232323232318,[0]
3.9393939393939394,-0.3173232323232318,[0]
4.141414141414142,-0.3173232323232318,[0]
4.3434343434343425,-0.3173232323232318,[0]
4.545454545454545,-0.3173232323232318,[0]
4.747474747474747,-0.3173232323232318,[0]
4.94949494949495,-0.3173232323232318,[0]
5.1515151515151505,-0.3173232323232318,[0]
5.353535353535353,-0.3173232323232318,[0]
5.555555555555555,-0.3173232323232318,[0]
5.757575757575758,-0.3173232323232318,[0]
5.9595959595959584,-0.3173232323232318,[0]
6.161616161616163,-0.3173232323232318,[0]
6.363636363636363,-0.3173232323232318,[0]
6.565656565656564,-0.3173232323232318,[0]
6.767676767676768,-0.3173232323232318,[0]
6.969696969696969,-0.3173232323232318,[0]
7.171717171717173,-0.3173232323232318,[0]
7.373737373737374,-0.3173232323232318,[0]
7.575757575757574,-0.3173232323232318,[0]
7.777777777777779,-0.3173232323232318,[0]
7.979797979797979,-0.3173232323232318,[0]
8.18181818181818,-0.3173232323232318,[0]
8.383838383838384,-0.3173232323232318,[0]
8.585858585858585,-0.3173232323232318,[0]
8.787878787878789,-0.3173232323232318,[0]
8.98989898989899,-0.3173232323232318,[0]
9.19191919191919,-0.3173232323232318,[0]
9.393939393939394,-0.3173232323232318,[0]
9.595959595959595,-0.3173232323232318,[0]
9.7979797979798,-0.3173232323232318,[0]
10.0,-0.3173232323232318,[0]
-10.0,-0.1903939393939389,[2]
-9.797979797979798,-0.1903939393939389,[2]
-9.595959595959595,-0.1903939393939389,[2]
-9.393939393939394,-0.1903939393939389,[2]
-9.191919191919192,-0.1903939393939389,[2]
-8.98989898989899,-0.1903939393939389,[2]
-8.787878787878787,-0.1903939393939389,[2]
-8.585858585858587,-0.1903939393939389,[2]
-8.383838383838384,-0.1903939393939389,[2]
-8.181818181818182,-0.1903939393939389,[2]
-7.979797979797979,-0.1903939393939389,[2]
-7.777777777777778,-0.1903939393939389,[2]
-7.575757575757576,-0.1903939393939389,[2]
-7.373737373737374,-0.1903939393939389,[2]
-7.171717171717171,-0.1903939393939389,[2]
-6.96969696969697,-0.1903939393939389,[2]
-6.767676767676768,-0.1903939393939389,[2]
-6.565656565656566,-0.1903939393939389,[2]
-6.363636363636363,-0.1903939393939389,[2]
-6.161616161616162,-0.1903939393939389,[2]
-5.959595959595959,-0.1903939393939389,[2]
-5.757575757575758,-0.1903939393939389,[2]
-5.555555555555555,-0.1903939393939389,[2]
-5.353535353535354,-0.1903939393939389,[2]
-5.151515151515151,-0.1903939393939389,[2]
-4.94949494949495,-0.1903939393939389,[2]
-4.747474747474747,-0.1903939393939389,[2]
-4.545454545454546,-0.1903939393939389,[2]
-4.343434343434343,-0.1903939393939389,[2]
-4.141414141414142,-0.1903939393939389,[2]
-3.9393939393939394,-0.1903939393939389,[2]
-3.737373737373738,-0.1903939393939389,[2]
-3.5353535353535355,-0.1903939393939389,[2]
-3.333333333333333,-0.1903939393939389,[2]
-3.1313131313131315,-0.1903939393939389,[2]
-2.929292929292929,-0.1903939393939389,[2]
-2.7272727272727275,-0.1903939393939389,[2]
-2.525252525252525,-0.1903939393939389,[2]
-2.3232323232323235,-0.1903939393939389,[2]
-2.121212121212121,-0.1903939393939389,[2]
-1.9191919191919187,-0.1903939393939389,[2]
-1.717171717171718,-0.1903939393939389,[2]
-1.5151515151515156,-0.1903939393939389,[2]
-1.3131313131313131,-0.1903939393939389,[2]
-1.1111111111111107,-0.1903939393939389,[2]
-0.9090909090909101,-0.1903939393939389,[2]
-0.7070707070707076,-0.1903939393939389,[2]
-0.5050505050505052,-0.1903939393939389,[2]
-0.30303030303030276,-0.1903939393939389,[2]
-0.10101010101010033,-0.1903939393939389,[1]
0.10101010101010033,-0.1903939393939389,[0]
0.30303030303030276,-0.1903939393939389,[0]
0.5050505050505052,-0.1903939393939389,[0]
0.7070707070707076,-0.1903939393939389,[0]
0.9090909090909083,-0.1903939393939389,[0]
1.1111111111111107,-0.1903939393939389,[0]
1.3131313131313131,-0.1903939393939389,[0]
1.5151515151515156,-0.1903939393939389,[0]
1.7171717171717162,-0.1903939393939389,[0]
1.9191919191919187,-0.1903939393939389,[0]
2.121212121212121,-0.1903939393939389,[0]
2.3232323232323235,-0.1903939393939389,[0]
2.525252525252524,-0.1903939393939389,[0]
2.7272727272727266,-0.1903939393939389,[0]
2.929292929292929,-0.1903939393939389,[0]
3.1313131313131315,-0.1903939393939389,[0]
3.333333333333334,-0.1903939393939389,[0]
3.5353535353535346,-0.1903939393939389,[0]
3.737373737373737,-0.1903939393939389,[0]
3.9393939393939394,-0.1903939393939389,[0]
4.141414141414142,-0.1903939393939389,[0]
4.3434343434343425,-0.1903939393939389,[0]
4.545454545454545,-0.1903939393939389,[0]
4.747474747474747,-0.1903939393939389,[0]
4.94949494949495,-0.1903939393939389,[0]
5.1515151515151505,-0.1903939393939389,[0]
5.353535353535353,-0.1903939393939389,[0]
5.555555555555555,-0.1903939393939389,[0]
5.757575757575758,-0.1903939393939389,[0]
5.9595959595959584,-0.1903939393939389,[0]
6.161616161616163,-0.1903939393939389,[0]
6.363636363636363,-0.1903939393939389,[0]
6.565656565656564,-0.1903939393939389,[0]
6.767676767676768,-0.1903939393939389,[0]
6.969696969696969,-0.1903939393939389,[0]
7.171717171717173,-0.1903939393939389,[0]
7.373737373737374,-0.1903939393939389,[0]
7.575757575757574,-0.1903939393939389,[0]
7.777777777777779,-0.1903939393939389,[0]
7.979797979797979,-0.1903939393939389,[0]
8.18181818181818,-0.1903939393939389,[0]
8.383838383838384,-0.1903939393939389,[0]
8.585858585858585,-0.1903939393939389,[0]
8.787878787878789,-0.1903939393939389,[0]
8.98989898989899,-0.1903939393939389,[0]
9.19191919191919,-0.1903939393939389,[0]
9.393939393939394,-0.1903939393939389,[0]
9.595959595959595,-0.1903939393939389,[0]
9.7979797979798,-0.1903939393939389,[0]
10.0,-0.1903939393939389,[0]
-10.0,-0.063464646464646,[2]
-9.797979797979798,-0.063464646464646,[2]
-9.595959595959595,-0.063464646464646,[2]
-9.393939393939394,-0.063464646464646,[2]
-9.191919191919192,-0.063464646464646,[2]
-8.98989898989899,-0.063464646464646,[2]
-8.787878787878787,-0.063464646464646,[2]
-8.585858585858587,-0.063464646464646,[2]
-8.383838383838384,-0.063464646464646,[2]
-8.181818181818182,-0.063464646464646,[2]
-7.979797979797979,-0.063464646464646,[2]
-7.777777777777778,-0.063464646464646,[2]
-7.575757575757576,-0.063464646464646,[2]
-7.373737373737374,-0.063464646464646,[2]
-7.171717171717171,-0.063464646464646,[2]
-6.96969696969697,-0.063464646464646,[2]
-6.767676767676768,-0.063464646464646,[2]
-6.565656565656566,-0.063464646464646,[2]
-6.363636363636363,-0.063464646464646,[2]
-6.161616161616162,-0.063464646464646,[2]
