x_space,y_space,action
2.2979797979797976,-1.5909090909090908,[2]
2.3484848484848486,-1.5909090909090908,[2]
2.398989898989899,-1.5909090909090908,[2]
2.44949494949495,-1.5909090909090908,[2]
2.5,-1.5909090909090908,[2]
-2.5,-1.5404040404040404,[2]
-2.4494949494949494,-1.5404040404040404,[2]
-2.398989898989899,-1.5404040404040404,[2]
-2.3484848484848486,-1.5404040404040404,[2]
-2.297979797979798,-1.5404040404040404,[2]
-2.2474747474747474,-1.5404040404040404,[2]
-2.196969696969697,-1.5404040404040404,[2]
-2.1464646464646466,-1.5404040404040404,[2]
-2.095959595959596,-1.5404040404040404,[2]
-2.0454545454545454,-1.5404040404040404,[2]
-1.9949494949494948,-1.5404040404040404,[2]
-1.9444444444444444,-1.5404040404040404,[2]
-1.893939393939394,-1.5404040404040404,[2]
-1.8434343434343434,-1.5404040404040404,[2]
-1.7929292929292928,-1.5404040404040404,[2]
-1.7424242424242424,-1.5404040404040404,[2]
-1.691919191919192,-1.5404040404040404,[2]
-1.6414141414141414,-1.5404040404040404,[2]
-1.5909090909090908,-1.5404040404040404,[2]
-1.5404040404040404,-1.5404040404040404,[2]
-1.4898989898989898,-1.5404040404040404,[2]
-1.4393939393939394,-1.5404040404040404,[2]
-1.3888888888888888,-1.5404040404040404,[2]
-1.3383838383838385,-1.5404040404040404,[2]
-1.2878787878787878,-1.5404040404040404,[2]
-1.2373737373737375,-1.5404040404040404,[2]
-1.1868686868686869,-1.5404040404040404,[2]
-1.1363636363636365,-1.5404040404040404,[2]
-1.0858585858585859,-1.5404040404040404,[2]
-1.0353535353535355,-1.5404040404040404,[2]
-0.9848484848484849,-1.5404040404040404,[2]
-0.9343434343434345,-1.5404040404040404,[2]
-0.8838383838383839,-1.5404040404040404,[2]
-0.8333333333333333,-1.5404040404040404,[2]
-0.7828282828282829,-1.5404040404040404,[2]
-0.7323232323232323,-1.5404040404040404,[2]
-0.6818181818181819,-1.5404040404040404,[2]
-0.6313131313131313,-1.5404040404040404,[2]
-0.5808080808080809,-1.5404040404040404,[2]
-0.5303030303030303,-1.5404040404040404,[2]
-0.47979797979797967,-1.5404040404040404,[2]
-0.4292929292929295,-1.5404040404040404,[2]
-0.3787878787878789,-1.5404040404040404,[2]
-0.3282828282828283,-1.5404040404040404,[2]
-0.2777777777777777,-1.5404040404040404,[2]
-0.22727272727272751,-1.5404040404040404,[2]
-0.1767676767676769,-1.5404040404040404,[2]
-0.1262626262626263,-1.5404040404040404,[2]
-0.07575757575757569,-1.5404040404040404,[2]
-0.025252525252525082,-1.5404040404040404,[2]
0.025252525252525082,-1.5404040404040404,[2]
0.07575757575757569,-1.5404040404040404,[2]
0.1262626262626263,-1.5404040404040404,[2]
0.1767676767676769,-1.5404040404040404,[2]
0.22727272727272707,-1.5404040404040404,[2]
0.2777777777777777,-1.5404040404040404,[2]
0.3282828282828283,-1.5404040404040404,[2]
0.3787878787878789,-1.5404040404040404,[2]
0.42929292929292906,-1.5404040404040404,[2]
0.47979797979797967,-1.5404040404040404,[2]
0.5303030303030303,-1.5404040404040404,[2]
0.5808080808080809,-1.5404040404040404,[2]
0.631313131313131,-1.5404040404040404,[2]
0.6818181818181817,-1.5404040404040404,[2]
0.7323232323232323,-1.5404040404040404,[2]
0.7828282828282829,-1.5404040404040404,[2]
0.8333333333333335,-1.5404040404040404,[2]
0.8838383838383836,-1.5404040404040404,[2]
0.9343434343434343,-1.5404040404040404,[2]
0.9848484848484849,-1.5404040404040404,[2]
1.0353535353535355,-1.5404040404040404,[2]
1.0858585858585856,-1.5404040404040404,[2]
1.1363636363636362,-1.5404040404040404,[2]
1.1868686868686869,-1.5404040404040404,[2]
1.2373737373737375,-1.5404040404040404,[2]
1.2878787878787876,-1.5404040404040404,[2]
1.3383838383838382,-1.5404040404040404,[2]
1.3888888888888888,-1.5404040404040404,[2]
1.4393939393939394,-1.5404040404040404,[2]
1.4898989898989896,-1.5404040404040404,[2]
1.5404040404040407,-1.5404040404040404,[2]
1.5909090909090908,-1.5404040404040404,[2]
1.641414141414141,-1.5404040404040404,[2]
1.691919191919192,-1.5404040404040404,[2]
1.7424242424242422,-1.5404040404040404,[2]
1.7929292929292933,-1.5404040404040404,[2]
1.8434343434343434,-1.5404040404040404,[2]
1.8939393939393936,-1.5404040404040404,[2]
1.9444444444444446,-1.5404040404040404,[2]
1.9949494949494948,-1.5404040404040404,[2]
2.045454545454545,-1.5404040404040404,[2]
2.095959595959596,-1.5404040404040404,[2]
2.146464646464646,-1.5404040404040404,[2]
2.1969696969696972,-1.5404040404040404,[2]
2.2474747474747474,-1.5404040404040404,[2]
2.2979797979797976,-1.5404040404040404,[2]
2.3484848484848486,-1.5404040404040404,[2]
2.398989898989899,-1.5404040404040404,[2]
2.44949494949495,-1.5404040404040404,[2]
2.5,-1.5404040404040404,[2]
-2.5,-1.4898989898989898,[2]
-2.4494949494949494,-1.4898989898989898,[2]
-2.398989898989899,-1.4898989898989898,[2]
-2.3484848484848486,-1.4898989898989898,[2]
-2.297979797979798,-1.4898989898989898,[2]
-2.2474747474747474,-1.4898989898989898,[2]
-2.196969696969697,-1.4898989898989898,[2]
-2.1464646464646466,-1.4898989898989898,[2]
-2.095959595959596,-1.4898989898989898,[2]
-2.0454545454545454,-1.4898989898989898,[2]
-1.9949494949494948,-1.4898989898989898,[2]
-1.9444444444444444,-1.4898989898989898,[2]
-1.893939393939394,-1.4898989898989898,[2]
-1.8434343434343434,-1.4898989898989898,[2]
-1.7929292929292928,-1.4898989898989898,[2]
-1.7424242424242424,-1.4898989898989898,[2]
-1.691919191919192,-1.4898989898989898,[2]
-1.6414141414141414,-1.4898989898989898,[2]
-1.5909090909090908,-1.4898989898989898,[2]
-1.5404040404040404,-1.4898989898989898,[2]
-1.4898989898989898,-1.4898989898989898,[2]
-1.4393939393939394,-1.4898989898989898,[2]
-1.3888888888888888,-1.4898989898989898,[2]
-1.3383838383838385,-1.4898989898989898,[2]
-1.2878787878787878,-1.4898989898989898,[2]
-1.2373737373737375,-1.4898989898989898,[2]
-1.1868686868686869,-1.4898989898989898,[2]
-1.1363636363636365,-1.4898989898989898,[2]
-1.0858585858585859,-1.4898989898989898,[2]
-1.0353535353535355,-1.4898989898989898,[2]
-0.9848484848484849,-1.4898989898989898,[2]
-0.9343434343434345,-1.4898989898989898,[2]
-0.8838383838383839,-1.4898989898989898,[2]
-0.8333333333333333,-1.4898989898989898,[2]
-0.7828282828282829,-1.4898989898989898,[2]
-0.7323232323232323,-1.4898989898989898,[2]
-0.6818181818181819,-1.4898989898989898,[2]
-0.6313131313131313,-1.4898989898989898,[2]
-0.5808080808080809,-1.4898989898989898,[2]
-0.5303030303030303,-1.4898989898989898,[2]
-0.47979797979797967,-1.4898989898989898,[2]
-0.4292929292929295,-1.4898989898989898,[2]
-0.3787878787878789,-1.4898989898989898,[2]
-0.3282828282828283,-1.4898989898989898,[2]
-0.2777777777777777,-1.4898989898989898,[2]
-0.22727272727272751,-1.4898989898989898,[2]
-0.1767676767676769,-1.4898989898989898,[2]
-0.1262626262626263,-1.4898989898989898,[2]
-0.07575757575757569,-1.4898989898989898,[2]
-0.025252525252525082,-1.4898989898989898,[2]
0.025252525252525082,-1.4898989898989898,[2]
0.07575757575757569,-1.4898989898989898,[2]
0.1262626262626263,-1.4898989898989898,[2]
0.1767676767676769,-1.4898989898989898,[2]
0.22727272727272707,-1.4898989898989898,[2]
0.2777777777777777,-1.4898989898989898,[2]
0.3282828282828283,-1.4898989898989898,[2]
0.3787878787878789,-1.4898989898989898,[2]
0.42929292929292906,-1.4898989898989898,[2]
0.47979797979797967,-1.4898989898989898,[2]
0.5303030303030303,-1.4898989898989898,[2]
0.5808080808080809,-1.4898989898989898,[2]
0.631313131313131,-1.4898989898989898,[2]
0.6818181818181817,-1.4898989898989898,[2]
0.7323232323232323,-1.4898989898989898,[2]
0.7828282828282829,-1.4898989898989898,[2]
0.8333333333333335,-1.4898989898989898,[2]
0.8838383838383836,-1.4898989898989898,[2]
0.9343434343434343,-1.4898989898989898,[2]
0.9848484848484849,-1.4898989898989898,[2]
1.0353535353535355,-1.4898989898989898,[2]
1.0858585858585856,-1.4898989898989898,[2]
1.1363636363636362,-1.4898989898989898,[2]
1.1868686868686869,-1.4898989898989898,[2]
1.2373737373737375,-1.4898989898989898,[2]
1.2878787878787876,-1.4898989898989898,[2]
1.3383838383838382,-1.4898989898989898,[2]
1.3888888888888888,-1.4898989898989898,[2]
1.4393939393939394,-1.4898989898989898,[2]
1.4898989898989896,-1.4898989898989898,[2]
1.5404040404040407,-1.4898989898989898,[2]
1.5909090909090908,-1.4898989898989898,[2]
1.641414141414141,-1.4898989898989898,[2]
1.691919191919192,-1.4898989898989898,[2]
1.7424242424242422,-1.4898989898989898,[2]
1.7929292929292933,-1.4898989898989898,[2]
1.8434343434343434,-1.4898989898989898,[2]
1.8939393939393936,-1.4898989898989898,[2]
1.9444444444444446,-1.4898989898989898,[2]
1.9949494949494948,-1.4898989898989898,[2]
2.045454545454545,-1.4898989898989898,[2]
2.095959595959596,-1.4898989898989898,[2]
2.146464646464646,-1.4898989898989898,[2]
2.1969696969696972,-1.4898989898989898,[2]
2.2474747474747474,-1.4898989898989898,[2]
2.2979797979797976,-1.4898989898989898,[2]
2.3484848484848486,-1.4898989898989898,[2]
2.398989898989899,-1.4898989898989898,[2]
2.44949494949495,-1.4898989898989898,[2]
2.5,-1.4898989898989898,[2]
-2.5,-1.4393939393939394,[2]
-2.4494949494949494,-1.4393939393939394,[2]
-2.398989898989899,-1.4393939393939394,[2]
-2.3484848484848486,-1.4393939393939394,[2]
-2.297979797979798,-1.4393939393939394,[2]
-2.2474747474747474,-1.4393939393939394,[2]
-2.196969696969697,-1.4393939393939394,[2]
-2.1464646464646466,-1.4393939393939394,[2]
-2.095959595959596,-1.4393939393939394,[2]
-2.0454545454545454,-1.4393939393939394,[2]
-1.9949494949494948,-1.4393939393939394,[2]
-1.9444444444444444,-1.4393939393939394,[2]
-1.893939393939394,-1.4393939393939394,[2]
-1.8434343434343434,-1.4393939393939394,[2]
-1.7929292929292928,-1.4393939393939394,[2]
-1.7424242424242424,-1.4393939393939394,[2]
-1.691919191919192,-1.4393939393939394,[2]
-1.6414141414141414,-1.4393939393939394,[2]
-1.5909090909090908,-1.4393939393939394,[2]
-1.5404040404040404,-1.4393939393939394,[2]
-1.4898989898989898,-1.4393939393939394,[2]
-1.4393939393939394,-1.4393939393939394,[2]
-1.3888888888888888,-1.4393939393939394,[2]
-1.3383838383838385,-1.4393939393939394,[2]
-1.2878787878787878,-1.4393939393939394,[2]
-1.2373737373737375,-1.4393939393939394,[2]
-1.1868686868686869,-1.4393939393939394,[2]
-1.1363636363636365,-1.4393939393939394,[2]
-1.0858585858585859,-1.4393939393939394,[2]
-1.0353535353535355,-1.4393939393939394,[2]
-0.9848484848484849,-1.4393939393939394,[2]
-0.9343434343434345,-1.4393939393939394,[2]
-0.8838383838383839,-1.4393939393939394,[2]
-0.8333333333333333,-1.4393939393939394,[2]
-0.7828282828282829,-1.4393939393939394,[2]
-0.7323232323232323,-1.4393939393939394,[2]
-0.6818181818181819,-1.4393939393939394,[2]
-0.6313131313131313,-1.4393939393939394,[2]
-0.5808080808080809,-1.4393939393939394,[2]
-0.5303030303030303,-1.4393939393939394,[2]
-0.47979797979797967,-1.4393939393939394,[2]
-0.4292929292929295,-1.4393939393939394,[2]
-0.3787878787878789,-1.4393939393939394,[2]
-0.3282828282828283,-1.4393939393939394,[2]
-0.2777777777777777,-1.4393939393939394,[2]
-0.22727272727272751,-1.4393939393939394,[2]
-0.1767676767676769,-1.4393939393939394,[2]
-0.1262626262626263,-1.4393939393939394,[2]
-0.07575757575757569,-1.4393939393939394,[2]
-0.025252525252525082,-1.4393939393939394,[2]
0.025252525252525082,-1.4393939393939394,[2]
0.07575757575757569,-1.4393939393939394,[2]
0.1262626262626263,-1.4393939393939394,[2]
0.1767676767676769,-1.4393939393939394,[2]
0.22727272727272707,-1.4393939393939394,[2]
0.2777777777777777,-1.4393939393939394,[2]
0.3282828282828283,-1.4393939393939394,[2]
0.3787878787878789,-1.4393939393939394,[2]
0.42929292929292906,-1.4393939393939394,[2]
0.47979797979797967,-1.4393939393939394,[2]
0.5303030303030303,-1.4393939393939394,[2]
0.5808080808080809,-1.4393939393939394,[2]
0.631313131313131,-1.4393939393939394,[2]
0.6818181818181817,-1.4393939393939394,[2]
0.7323232323232323,-1.4393939393939394,[2]
0.7828282828282829,-1.4393939393939394,[2]
0.8333333333333335,-1.4393939393939394,[2]
0.8838383838383836,-1.4393939393939394,[2]
0.9343434343434343,-1.4393939393939394,[2]
0.9848484848484849,-1.4393939393939394,[2]
1.0353535353535355,-1.4393939393939394,[2]
1.0858585858585856,-1.4393939393939394,[2]
1.1363636363636362,-1.4393939393939394,[2]
1.1868686868686869,-1.4393939393939394,[2]
1.2373737373737375,-1.4393939393939394,[2]
1.2878787878787876,-1.4393939393939394,[2]
1.3383838383838382,-1.4393939393939394,[2]
1.3888888888888888,-1.4393939393939394,[2]
1.4393939393939394,-1.4393939393939394,[2]
1.4898989898989896,-1.4393939393939394,[2]
1.5404040404040407,-1.4393939393939394,[2]
1.5909090909090908,-1.4393939393939394,[2]
1.641414141414141,-1.4393939393939394,[2]
1.691919191919192,-1.4393939393939394,[2]
1.7424242424242422,-1.4393939393939394,[2]
1.7929292929292933,-1.4393939393939394,[2]
1.8434343434343434,-1.4393939393939394,[2]
1.8939393939393936,-1.4393939393939394,[2]
1.9444444444444446,-1.4393939393939394,[2]
1.9949494949494948,-1.4393939393939394,[2]
2.045454545454545,-1.4393939393939394,[2]
2.095959595959596,-1.4393939393939394,[2]
2.146464646464646,-1.4393939393939394,[2]
2.1969696969696972,-1.4393939393939394,[2]
2.2474747474747474,-1.4393939393939394,[2]
2.2979797979797976,-1.4393939393939394,[2]
2.3484848484848486,-1.4393939393939394,[2]
2.398989898989899,-1.4393939393939394,[2]
2.44949494949495,-1.4393939393939394,[2]
2.5,-1.4393939393939394,[2]
-2.5,-1.3888888888888888,[2]
-2.4494949494949494,-1.3888888888888888,[2]
-2.398989898989899,-1.3888888888888888,[2]
-2.3484848484848486,-1.3888888888888888,[2]
-2.297979797979798,-1.3888888888888888,[2]
-2.2474747474747474,-1.3888888888888888,[2]
-2.196969696969697,-1.3888888888888888,[2]
-2.1464646464646466,-1.3888888888888888,[2]
-2.095959595959596,-1.3888888888888888,[2]
-2.0454545454545454,-1.3888888888888888,[2]
-1.9949494949494948,-1.3888888888888888,[2]
-1.9444444444444444,-1.3888888888888888,[2]
-1.893939393939394,-1.3888888888888888,[2]
-1.8434343434343434,-1.3888888888888888,[2]
-1.7929292929292928,-1.3888888888888888,[2]
-1.7424242424242424,-1.3888888888888888,[2]
-1.691919191919192,-1.3888888888888888,[2]
-1.6414141414141414,-1.3888888888888888,[2]
-1.5909090909090908,-1.3888888888888888,[2]
-1.5404040404040404,-1.3888888888888888,[2]
-1.4898989898989898,-1.3888888888888888,[2]
-1.4393939393939394,-1.3888888888888888,[2]
-1.3888888888888888,-1.3888888888888888,[2]
-1.3383838383838385,-1.3888888888888888,[2]
-1.2878787878787878,-1.3888888888888888,[2]
-1.2373737373737375,-1.3888888888888888,[2]
-1.1868686868686869,-1.3888888888888888,[2]
-1.1363636363636365,-1.3888888888888888,[2]
-1.0858585858585859,-1.3888888888888888,[2]
-1.0353535353535355,-1.3888888888888888,[2]
-0.9848484848484849,-1.3888888888888888,[2]
-0.9343434343434345,-1.3888888888888888,[2]
-0.8838383838383839,-1.3888888888888888,[2]
-0.8333333333333333,-1.3888888888888888,[2]
-0.7828282828282829,-1.3888888888888888,[2]
-0.7323232323232323,-1.3888888888888888,[2]
-0.6818181818181819,-1.3888888888888888,[2]
-0.6313131313131313,-1.3888888888888888,[2]
-0.5808080808080809,-1.3888888888888888,[2]
-0.5303030303030303,-1.3888888888888888,[2]
-0.47979797979797967,-1.3888888888888888,[2]
-0.4292929292929295,-1.3888888888888888,[2]
-0.3787878787878789,-1.3888888888888888,[2]
-0.3282828282828283,-1.3888888888888888,[2]
-0.2777777777777777,-1.3888888888888888,[2]
-0.22727272727272751,-1.3888888888888888,[2]
-0.1767676767676769,-1.3888888888888888,[2]
-0.1262626262626263,-1.3888888888888888,[2]
-0.07575757575757569,-1.3888888888888888,[2]
-0.025252525252525082,-1.3888888888888888,[2]
0.025252525252525082,-1.3888888888888888,[2]
0.07575757575757569,-1.3888888888888888,[2]
0.1262626262626263,-1.3888888888888888,[2]
0.1767676767676769,-1.3888888888888888,[2]
0.22727272727272707,-1.3888888888888888,[2]
0.2777777777777777,-1.3888888888888888,[2]
0.3282828282828283,-1.3888888888888888,[2]
0.3787878787878789,-1.3888888888888888,[2]
0.42929292929292906,-1.3888888888888888,[2]
0.47979797979797967,-1.3888888888888888,[2]
0.5303030303030303,-1.3888888888888888,[2]
0.5808080808080809,-1.3888888888888888,[2]
0.631313131313131,-1.3888888888888888,[2]
0.6818181818181817,-1.3888888888888888,[2]
0.7323232323232323,-1.3888888888888888,[2]
0.7828282828282829,-1.3888888888888888,[2]
0.8333333333333335,-1.3888888888888888,[2]
0.8838383838383836,-1.3888888888888888,[2]
0.9343434343434343,-1.3888888888888888,[2]
0.9848484848484849,-1.3888888888888888,[2]
1.0353535353535355,-1.3888888888888888,[2]
1.0858585858585856,-1.3888888888888888,[2]
1.1363636363636362,-1.3888888888888888,[2]
1.1868686868686869,-1.3888888888888888,[2]
1.2373737373737375,-1.3888888888888888,[2]
1.2878787878787876,-1.3888888888888888,[2]
1.3383838383838382,-1.3888888888888888,[2]
1.3888888888888888,-1.3888888888888888,[2]
1.4393939393939394,-1.3888888888888888,[2]
1.4898989898989896,-1.3888888888888888,[2]
1.5404040404040407,-1.3888888888888888,[2]
1.5909090909090908,-1.3888888888888888,[2]
1.641414141414141,-1.3888888888888888,[2]
1.691919191919192,-1.3888888888888888,[2]
1.7424242424242422,-1.3888888888888888,[2]
1.7929292929292933,-1.3888888888888888,[2]
1.8434343434343434,-1.3888888888888888,[2]
1.8939393939393936,-1.3888888888888888,[2]
1.9444444444444446,-1.3888888888888888,[2]
1.9949494949494948,-1.3888888888888888,[2]
2.045454545454545,-1.3888888888888888,[2]
2.095959595959596,-1.3888888888888888,[2]
2.146464646464646,-1.3888888888888888,[2]
2.1969696969696972,-1.3888888888888888,[2]
2.2474747474747474,-1.3888888888888888,[2]
2.2979797979797976,-1.3888888888888888,[2]
2.3484848484848486,-1.3888888888888888,[2]
2.398989898989899,-1.3888888888888888,[2]
2.44949494949495,-1.3888888888888888,[2]
2.5,-1.3888888888888888,[2]
-2.5,-1.3383838383838385,[2]
-2.4494949494949494,-1.3383838383838385,[2]
-2.398989898989899,-1.3383838383838385,[2]
-2.3484848484848486,-1.3383838383838385,[2]
-2.297979797979798,-1.3383838383838385,[2]
-2.2474747474747474,-1.3383838383838385,[2]
-2.196969696969697,-1.3383838383838385,[2]
-2.1464646464646466,-1.3383838383838385,[2]
-2.095959595959596,-1.3383838383838385,[2]
-2.0454545454545454,-1.3383838383838385,[2]
-1.9949494949494948,-1.3383838383838385,[2]
-1.9444444444444444,-1.3383838383838385,[2]
-1.893939393939394,-1.3383838383838385,[2]
-1.8434343434343434,-1.3383838383838385,[2]
-1.7929292929292928,-1.3383838383838385,[2]
-1.7424242424242424,-1.3383838383838385,[2]
-1.691919191919192,-1.3383838383838385,[2]
-1.6414141414141414,-1.3383838383838385,[2]
-1.5909090909090908,-1.3383838383838385,[2]
-1.5404040404040404,-1.3383838383838385,[2]
-1.4898989898989898,-1.3383838383838385,[2]
-1.4393939393939394,-1.3383838383838385,[2]
-1.3888888888888888,-1.3383838383838385,[2]
-1.3383838383838385,-1.3383838383838385,[2]
-1.2878787878787878,-1.3383838383838385,[2]
-1.2373737373737375,-1.3383838383838385,[2]
-1.1868686868686869,-1.3383838383838385,[2]
-1.1363636363636365,-1.3383838383838385,[2]
-1.0858585858585859,-1.3383838383838385,[2]
-1.0353535353535355,-1.3383838383838385,[2]
-0.9848484848484849,-1.3383838383838385,[2]
-0.9343434343434345,-1.3383838383838385,[2]
-0.8838383838383839,-1.3383838383838385,[2]
-0.8333333333333333,-1.3383838383838385,[2]
-0.7828282828282829,-1.3383838383838385,[2]
-0.7323232323232323,-1.3383838383838385,[2]
-0.6818181818181819,-1.3383838383838385,[2]
-0.6313131313131313,-1.3383838383838385,[2]
-0.5808080808080809,-1.3383838383838385,[2]
-0.5303030303030303,-1.3383838383838385,[2]
-0.47979797979797967,-1.3383838383838385,[2]
-0.4292929292929295,-1.3383838383838385,[2]
-0.3787878787878789,-1.3383838383838385,[2]
-0.3282828282828283,-1.3383838383838385,[2]
-0.2777777777777777,-1.3383838383838385,[2]
-0.22727272727272751,-1.3383838383838385,[2]
-0.1767676767676769,-1.3383838383838385,[2]
-0.1262626262626263,-1.3383838383838385,[2]
-0.07575757575757569,-1.3383838383838385,[2]
-0.025252525252525082,-1.3383838383838385,[2]
0.025252525252525082,-1.3383838383838385,[2]
0.07575757575757569,-1.3383838383838385,[2]
0.1262626262626263,-1.3383838383838385,[2]
0.1767676767676769,-1.3383838383838385,[2]
0.22727272727272707,-1.3383838383838385,[2]
0.2777777777777777,-1.3383838383838385,[2]
0.3282828282828283,-1.3383838383838385,[2]
0.3787878787878789,-1.3383838383838385,[2]
0.42929292929292906,-1.3383838383838385,[2]
0.47979797979797967,-1.3383838383838385,[2]
0.5303030303030303,-1.3383838383838385,[2]
0.5808080808080809,-1.3383838383838385,[2]
0.631313131313131,-1.3383838383838385,[2]
0.6818181818181817,-1.3383838383838385,[2]
0.7323232323232323,-1.3383838383838385,[2]
0.7828282828282829,-1.3383838383838385,[2]
0.8333333333333335,-1.3383838383838385,[2]
0.8838383838383836,-1.3383838383838385,[2]
0.9343434343434343,-1.3383838383838385,[2]
0.9848484848484849,-1.3383838383838385,[2]
1.0353535353535355,-1.3383838383838385,[2]
1.0858585858585856,-1.3383838383838385,[2]
1.1363636363636362,-1.3383838383838385,[2]
1.1868686868686869,-1.3383838383838385,[2]
1.2373737373737375,-1.3383838383838385,[2]
1.2878787878787876,-1.3383838383838385,[2]
1.3383838383838382,-1.3383838383838385,[2]
1.3888888888888888,-1.3383838383838385,[2]
1.4393939393939394,-1.3383838383838385,[2]
1.4898989898989896,-1.3383838383838385,[2]
1.5404040404040407,-1.3383838383838385,[2]
1.5909090909090908,-1.3383838383838385,[2]
1.641414141414141,-1.3383838383838385,[2]
1.691919191919192,-1.3383838383838385,[2]
1.7424242424242422,-1.3383838383838385,[2]
1.7929292929292933,-1.3383838383838385,[2]
1.8434343434343434,-1.3383838383838385,[2]
1.8939393939393936,-1.3383838383838385,[2]
1.9444444444444446,-1.3383838383838385,[2]
1.9949494949494948,-1.3383838383838385,[2]
2.045454545454545,-1.3383838383838385,[2]
2.095959595959596,-1.3383838383838385,[2]
2.146464646464646,-1.3383838383838385,[2]
2.1969696969696972,-1.3383838383838385,[2]
2.2474747474747474,-1.3383838383838385,[2]
2.2979797979797976,-1.3383838383838385,[2]
2.3484848484848486,-1.3383838383838385,[2]
2.398989898989899,-1.3383838383838385,[2]
2.44949494949495,-1.3383838383838385,[2]
2.5,-1.3383838383838385,[2]
-2.5,-1.2878787878787878,[2]
-2.4494949494949494,-1.2878787878787878,[2]
-2.398989898989899,-1.2878787878787878,[2]
-2.3484848484848486,-1.2878787878787878,[2]
-2.297979797979798,-1.2878787878787878,[2]
-2.2474747474747474,-1.2878787878787878,[2]
-2.196969696969697,-1.2878787878787878,[2]
-2.1464646464646466,-1.2878787878787878,[2]
-2.095959595959596,-1.2878787878787878,[2]
-2.0454545454545454,-1.2878787878787878,[2]
-1.9949494949494948,-1.2878787878787878,[2]
-1.9444444444444444,-1.2878787878787878,[2]
-1.893939393939394,-1.2878787878787878,[2]
-1.8434343434343434,-1.2878787878787878,[2]
-1.7929292929292928,-1.2878787878787878,[2]
-1.7424242424242424,-1.2878787878787878,[2]
-1.691919191919192,-1.2878787878787878,[2]
-1.6414141414141414,-1.2878787878787878,[2]
-1.5909090909090908,-1.2878787878787878,[2]
-1.5404040404040404,-1.2878787878787878,[2]
-1.4898989898989898,-1.2878787878787878,[2]
-1.4393939393939394,-1.2878787878787878,[2]
-1.3888888888888888,-1.2878787878787878,[2]
-1.3383838383838385,-1.2878787878787878,[2]
-1.2878787878787878,-1.2878787878787878,[2]
-1.2373737373737375,-1.2878787878787878,[2]
-1.1868686868686869,-1.2878787878787878,[2]
-1.1363636363636365,-1.2878787878787878,[2]
-1.0858585858585859,-1.2878787878787878,[2]
-1.0353535353535355,-1.2878787878787878,[2]
-0.9848484848484849,-1.2878787878787878,[2]
-0.9343434343434345,-1.2878787878787878,[2]
-0.8838383838383839,-1.2878787878787878,[2]
-0.8333333333333333,-1.2878787878787878,[2]
-0.7828282828282829,-1.2878787878787878,[2]
-0.7323232323232323,-1.2878787878787878,[2]
-0.6818181818181819,-1.2878787878787878,[2]
-0.6313131313131313,-1.2878787878787878,[2]
-0.5808080808080809,-1.2878787878787878,[2]
-0.5303030303030303,-1.2878787878787878,[2]
-0.47979797979797967,-1.2878787878787878,[2]
-0.4292929292929295,-1.2878787878787878,[2]
-0.3787878787878789,-1.2878787878787878,[2]
-0.3282828282828283,-1.2878787878787878,[2]
-0.2777777777777777,-1.2878787878787878,[2]
-0.22727272727272751,-1.2878787878787878,[2]
-0.1767676767676769,-1.2878787878787878,[2]
-0.1262626262626263,-1.2878787878787878,[2]
-0.07575757575757569,-1.2878787878787878,[2]
-0.025252525252525082,-1.2878787878787878,[2]
0.025252525252525082,-1.2878787878787878,[2]
0.07575757575757569,-1.2878787878787878,[2]
0.1262626262626263,-1.2878787878787878,[2]
0.1767676767676769,-1.2878787878787878,[2]
0.22727272727272707,-1.2878787878787878,[2]
0.2777777777777777,-1.2878787878787878,[2]
0.3282828282828283,-1.2878787878787878,[2]
0.3787878787878789,-1.2878787878787878,[2]
0.42929292929292906,-1.2878787878787878,[2]
0.47979797979797967,-1.2878787878787878,[2]
0.5303030303030303,-1.2878787878787878,[2]
0.5808080808080809,-1.2878787878787878,[2]
0.631313131313131,-1.2878787878787878,[2]
0.6818181818181817,-1.2878787878787878,[2]
0.7323232323232323,-1.2878787878787878,[2]
0.7828282828282829,-1.2878787878787878,[2]
0.8333333333333335,-1.2878787878787878,[2]
0.8838383838383836,-1.2878787878787878,[2]
0.9343434343434343,-1.2878787878787878,[2]
0.9848484848484849,-1.2878787878787878,[2]
1.0353535353535355,-1.2878787878787878,[2]
1.0858585858585856,-1.2878787878787878,[2]
1.1363636363636362,-1.2878787878787878,[2]
1.1868686868686869,-1.2878787878787878,[2]
1.2373737373737375,-1.2878787878787878,[2]
1.2878787878787876,-1.2878787878787878,[2]
1.3383838383838382,-1.2878787878787878,[2]
1.3888888888888888,-1.2878787878787878,[2]
1.4393939393939394,-1.2878787878787878,[2]
1.4898989898989896,-1.2878787878787878,[2]
1.5404040404040407,-1.2878787878787878,[2]
1.5909090909090908,-1.2878787878787878,[2]
1.641414141414141,-1.2878787878787878,[2]
1.691919191919192,-1.2878787878787878,[2]
1.7424242424242422,-1.2878787878787878,[2]
1.7929292929292933,-1.2878787878787878,[2]
1.8434343434343434,-1.2878787878787878,[2]
1.8939393939393936,-1.2878787878787878,[2]
1.9444444444444446,-1.2878787878787878,[2]
1.9949494949494948,-1.2878787878787878,[2]
2.045454545454545,-1.2878787878787878,[2]
2.095959595959596,-1.2878787878787878,[2]
2.146464646464646,-1.2878787878787878,[2]
2.1969696969696972,-1.2878787878787878,[2]
2.2474747474747474,-1.2878787878787878,[2]
2.2979797979797976,-1.2878787878787878,[2]
