x_space,angular_vel,action
0.9848484848484849,0.10101010101010033,[2]
1.0353535353535355,0.10101010101010033,[2]
1.0858585858585856,0.10101010101010033,[2]
1.1363636363636362,0.10101010101010033,[2]
1.1868686868686869,0.10101010101010033,[2]
1.2373737373737375,0.10101010101010033,[2]
1.2878787878787876,0.10101010101010033,[2]
1.3383838383838382,0.10101010101010033,[2]
1.3888888888888888,0.10101010101010033,[2]
1.4393939393939394,0.10101010101010033,[2]
1.4898989898989896,0.10101010101010033,[2]
1.5404040404040407,0.10101010101010033,[2]
1.5909090909090908,0.10101010101010033,[2]
1.641414141414141,0.10101010101010033,[2]
1.691919191919192,0.10101010101010033,[2]
1.7424242424242422,0.10101010101010033,[2]
1.7929292929292933,0.10101010101010033,[2]
1.8434343434343434,0.10101010101010033,[2]
1.8939393939393936,0.10101010101010033,[2]
1.9444444444444446,0.10101010101010033,[2]
1.9949494949494948,0.10101010101010033,[2]
2.045454545454545,0.10101010101010033,[2]
2.095959595959596,0.10101010101010033,[2]
2.146464646464646,0.10101010101010033,[2]
2.1969696969696972,0.10101010101010033,[2]
2.2474747474747474,0.10101010101010033,[2]
2.2979797979797976,0.10101010101010033,[2]
2.3484848484848486,0.10101010101010033,[2]
2.398989898989899,0.10101010101010033,[2]
2.44949494949495,0.10101010101010033,[2]
2.5,0.10101010101010033,[2]
-2.5,0.30303030303030276,[3]
-2.4494949494949494,0.30303030303030276,[3]
-2.398989898989899,0.30303030303030276,[3]
-2.3484848484848486,0.30303030303030276,[3]
-2.297979797979798,0.30303030303030276,[3]
-2.2474747474747474,0.30303030303030276,[3]
-2.196969696969697,0.30303030303030276,[3]
-2.1464646464646466,0.30303030303030276,[3]
-2.095959595959596,0.30303030303030276,[3]
-2.0454545454545454,0.30303030303030276,[3]
-1.9949494949494948,0.30303030303030276,[3]
-1.9444444444444444,0.30303030303030276,[3]
-1.893939393939394,0.30303030303030276,[3]
-1.8434343434343434,0.30303030303030276,[3]
-1.7929292929292928,0.30303030303030276,[3]
-1.7424242424242424,0.30303030303030276,[3]
-1.691919191919192,0.30303030303030276,[3]
-1.6414141414141414,0.30303030303030276,[3]
-1.5909090909090908,0.30303030303030276,[3]
-1.5404040404040404,0.30303030303030276,[3]
-1.4898989898989898,0.30303030303030276,[3]
-1.4393939393939394,0.30303030303030276,[3]
-1.3888888888888888,0.30303030303030276,[3]
-1.3383838383838385,0.30303030303030276,[3]
-1.2878787878787878,0.30303030303030276,[3]
-1.2373737373737375,0.30303030303030276,[3]
-1.1868686868686869,0.30303030303030276,[3]
-1.1363636363636365,0.30303030303030276,[3]
-1.0858585858585859,0.30303030303030276,[3]
-1.0353535353535355,0.30303030303030276,[3]
-0.9848484848484849,0.30303030303030276,[3]
-0.9343434343434345,0.30303030303030276,[3]
-0.8838383838383839,0.30303030303030276,[3]
-0.8333333333333333,0.30303030303030276,[3]
-0.7828282828282829,0.30303030303030276,[3]
-0.7323232323232323,0.30303030303030276,[3]
-0.6818181818181819,0.30303030303030276,[3]
-0.6313131313131313,0.30303030303030276,[3]
-0.5808080808080809,0.30303030303030276,[3]
-0.5303030303030303,0.30303030303030276,[3]
-0.47979797979797967,0.30303030303030276,[3]
-0.4292929292929295,0.30303030303030276,[3]
-0.3787878787878789,0.30303030303030276,[3]
-0.3282828282828283,0.30303030303030276,[3]
-0.2777777777777777,0.30303030303030276,[3]
-0.22727272727272751,0.30303030303030276,[3]
-0.1767676767676769,0.30303030303030276,[3]
-0.1262626262626263,0.30303030303030276,[3]
-0.07575757575757569,0.30303030303030276,[3]
-0.025252525252525082,0.30303030303030276,[3]
0.025252525252525082,0.30303030303030276,[0]
0.07575757575757569,0.30303030303030276,[0]
0.1262626262626263,0.30303030303030276,[0]
0.1767676767676769,0.30303030303030276,[0]
0.22727272727272707,0.30303030303030276,[0]
0.2777777777777777,0.30303030303030276,[0]
0.3282828282828283,0.30303030303030276,[0]
0.3787878787878789,0.30303030303030276,[0]
0.42929292929292906,0.30303030303030276,[0]
0.47979797979797967,0.30303030303030276,[0]
0.5303030303030303,0.30303030303030276,[2]
0.5808080808080809,0.30303030303030276,[2]
0.631313131313131,0.30303030303030276,[2]
0.6818181818181817,0.30303030303030276,[2]
0.7323232323232323,0.30303030303030276,[2]
0.7828282828282829,0.30303030303030276,[2]
0.8333333333333335,0.30303030303030276,[2]
0.8838383838383836,0.30303030303030276,[2]
0.9343434343434343,0.30303030303030276,[2]
0.9848484848484849,0.30303030303030276,[2]
1.0353535353535355,0.30303030303030276,[2]
1.0858585858585856,0.30303030303030276,[2]
1.1363636363636362,0.30303030303030276,[2]
1.1868686868686869,0.30303030303030276,[2]
1.2373737373737375,0.30303030303030276,[2]
1.2878787878787876,0.30303030303030276,[2]
1.3383838383838382,0.30303030303030276,[2]
1.3888888888888888,0.30303030303030276,[2]
1.4393939393939394,0.30303030303030276,[2]
1.4898989898989896,0.30303030303030276,[2]
1.5404040404040407,0.30303030303030276,[2]
1.5909090909090908,0.30303030303030276,[2]
1.641414141414141,0.30303030303030276,[2]
1.691919191919192,0.30303030303030276,[2]
1.7424242424242422,0.30303030303030276,[2]
1.7929292929292933,0.30303030303030276,[2]
1.8434343434343434,0.30303030303030276,[2]
1.8939393939393936,0.30303030303030276,[2]
1.9444444444444446,0.30303030303030276,[2]
1.9949494949494948,0.30303030303030276,[2]
2.045454545454545,0.30303030303030276,[2]
2.095959595959596,0.30303030303030276,[2]
2.146464646464646,0.30303030303030276,[2]
2.1969696969696972,0.30303030303030276,[2]
2.2474747474747474,0.30303030303030276,[2]
2.2979797979797976,0.30303030303030276,[2]
2.3484848484848486,0.30303030303030276,[2]
2.398989898989899,0.30303030303030276,[2]
2.44949494949495,0.30303030303030276,[2]
2.5,0.30303030303030276,[2]
-2.5,0.5050505050505052,[3]
-2.4494949494949494,0.5050505050505052,[3]
-2.398989898989899,0.5050505050505052,[3]
-2.3484848484848486,0.5050505050505052,[3]
-2.297979797979798,0.5050505050505052,[3]
-2.2474747474747474,0.5050505050505052,[3]
-2.196969696969697,0.5050505050505052,[3]
-2.1464646464646466,0.5050505050505052,[3]
-2.095959595959596,0.5050505050505052,[3]
-2.0454545454545454,0.5050505050505052,[3]
-1.9949494949494948,0.5050505050505052,[3]
-1.9444444444444444,0.5050505050505052,[3]
-1.893939393939394,0.5050505050505052,[3]
-1.8434343434343434,0.5050505050505052,[3]
-1.7929292929292928,0.5050505050505052,[3]
-1.7424242424242424,0.5050505050505052,[3]
-1.691919191919192,0.5050505050505052,[3]
-1.6414141414141414,0.5050505050505052,[3]
-1.5909090909090908,0.5050505050505052,[3]
-1.5404040404040404,0.5050505050505052,[3]
-1.4898989898989898,0.5050505050505052,[3]
-1.4393939393939394,0.5050505050505052,[3]
-1.3888888888888888,0.5050505050505052,[3]
-1.3383838383838385,0.5050505050505052,[3]
-1.2878787878787878,0.5050505050505052,[3]
-1.2373737373737375,0.5050505050505052,[3]
-1.1868686868686869,0.5050505050505052,[3]
-1.1363636363636365,0.5050505050505052,[3]
-1.0858585858585859,0.5050505050505052,[3]
-1.0353535353535355,0.5050505050505052,[3]
-0.9848484848484849,0.5050505050505052,[3]
-0.9343434343434345,0.5050505050505052,[3]
-0.8838383838383839,0.5050505050505052,[3]
-0.8333333333333333,0.5050505050505052,[3]
-0.7828282828282829,0.5050505050505052,[3]
-0.7323232323232323,0.5050505050505052,[3]
-0.6818181818181819,0.5050505050505052,[3]
-0.6313131313131313,0.5050505050505052,[3]
-0.5808080808080809,0.5050505050505052,[3]
-0.5303030303030303,0.5050505050505052,[3]
-0.47979797979797967,0.5050505050505052,[3]
-0.4292929292929295,0.5050505050505052,[3]
-0.3787878787878789,0.5050505050505052,[3]
-0.3282828282828283,0.5050505050505052,[3]
-0.2777777777777777,0.5050505050505052,[3]
-0.22727272727272751,0.5050505050505052,[3]
-0.1767676767676769,0.5050505050505052,[3]
-0.1262626262626263,0.5050505050505052,[3]
-0.07575757575757569,0.5050505050505052,[3]
-0.025252525252525082,0.5050505050505052,[3]
0.025252525252525082,0.5050505050505052,[3]
0.07575757575757569,0.5050505050505052,[3]
0.1262626262626263,0.5050505050505052,[3]
0.1767676767676769,0.5050505050505052,[0]
0.22727272727272707,0.5050505050505052,[0]
0.2777777777777777,0.5050505050505052,[0]
0.3282828282828283,0.5050505050505052,[0]
0.3787878787878789,0.5050505050505052,[0]
0.42929292929292906,0.5050505050505052,[0]
0.47979797979797967,0.5050505050505052,[2]
0.5303030303030303,0.5050505050505052,[2]
0.5808080808080809,0.5050505050505052,[2]
0.631313131313131,0.5050505050505052,[2]
0.6818181818181817,0.5050505050505052,[2]
0.7323232323232323,0.5050505050505052,[2]
0.7828282828282829,0.5050505050505052,[2]
0.8333333333333335,0.5050505050505052,[2]
0.8838383838383836,0.5050505050505052,[2]
0.9343434343434343,0.5050505050505052,[2]
0.9848484848484849,0.5050505050505052,[2]
1.0353535353535355,0.5050505050505052,[2]
1.0858585858585856,0.5050505050505052,[2]
1.1363636363636362,0.5050505050505052,[2]
1.1868686868686869,0.5050505050505052,[2]
1.2373737373737375,0.5050505050505052,[2]
1.2878787878787876,0.5050505050505052,[2]
1.3383838383838382,0.5050505050505052,[2]
1.3888888888888888,0.5050505050505052,[2]
1.4393939393939394,0.5050505050505052,[2]
1.4898989898989896,0.5050505050505052,[2]
1.5404040404040407,0.5050505050505052,[2]
1.5909090909090908,0.5050505050505052,[2]
1.641414141414141,0.5050505050505052,[2]
1.691919191919192,0.5050505050505052,[2]
1.7424242424242422,0.5050505050505052,[2]
1.7929292929292933,0.5050505050505052,[2]
1.8434343434343434,0.5050505050505052,[2]
1.8939393939393936,0.5050505050505052,[2]
1.9444444444444446,0.5050505050505052,[2]
1.9949494949494948,0.5050505050505052,[2]
2.045454545454545,0.5050505050505052,[2]
2.095959595959596,0.5050505050505052,[2]
2.146464646464646,0.5050505050505052,[2]
2.1969696969696972,0.5050505050505052,[2]
2.2474747474747474,0.5050505050505052,[2]
2.2979797979797976,0.5050505050505052,[2]
2.3484848484848486,0.5050505050505052,[2]
2.398989898989899,0.5050505050505052,[2]
2.44949494949495,0.5050505050505052,[2]
2.5,0.5050505050505052,[2]
-2.5,0.7070707070707076,[3]
-2.4494949494949494,0.7070707070707076,[3]
-2.398989898989899,0.7070707070707076,[3]
-2.3484848484848486,0.7070707070707076,[3]
-2.297979797979798,0.7070707070707076,[3]
-2.2474747474747474,0.7070707070707076,[3]
-2.196969696969697,0.7070707070707076,[3]
-2.1464646464646466,0.7070707070707076,[3]
-2.095959595959596,0.7070707070707076,[3]
-2.0454545454545454,0.7070707070707076,[3]
-1.9949494949494948,0.7070707070707076,[3]
-1.9444444444444444,0.7070707070707076,[3]
-1.893939393939394,0.7070707070707076,[3]
-1.8434343434343434,0.7070707070707076,[3]
-1.7929292929292928,0.7070707070707076,[3]
-1.7424242424242424,0.7070707070707076,[3]
-1.691919191919192,0.7070707070707076,[3]
-1.6414141414141414,0.7070707070707076,[3]
-1.5909090909090908,0.7070707070707076,[3]
-1.5404040404040404,0.7070707070707076,[3]
-1.4898989898989898,0.7070707070707076,[3]
-1.4393939393939394,0.7070707070707076,[3]
-1.3888888888888888,0.7070707070707076,[3]
-1.3383838383838385,0.7070707070707076,[3]
-1.2878787878787878,0.7070707070707076,[3]
-1.2373737373737375,0.7070707070707076,[3]
-1.1868686868686869,0.7070707070707076,[3]
-1.1363636363636365,0.7070707070707076,[3]
-1.0858585858585859,0.7070707070707076,[3]
-1.0353535353535355,0.7070707070707076,[3]
-0.9848484848484849,0.7070707070707076,[3]
-0.9343434343434345,0.7070707070707076,[3]
-0.8838383838383839,0.7070707070707076,[3]
-0.8333333333333333,0.7070707070707076,[3]
-0.7828282828282829,0.7070707070707076,[3]
-0.7323232323232323,0.7070707070707076,[3]
-0.6818181818181819,0.7070707070707076,[3]
-0.6313131313131313,0.7070707070707076,[3]
-0.5808080808080809,0.7070707070707076,[3]
-0.5303030303030303,0.7070707070707076,[3]
-0.47979797979797967,0.7070707070707076,[3]
-0.4292929292929295,0.7070707070707076,[3]
-0.3787878787878789,0.7070707070707076,[3]
-0.3282828282828283,0.7070707070707076,[3]
-0.2777777777777777,0.7070707070707076,[3]
-0.22727272727272751,0.7070707070707076,[3]
-0.1767676767676769,0.7070707070707076,[3]
-0.1262626262626263,0.7070707070707076,[3]
-0.07575757575757569,0.7070707070707076,[3]
-0.025252525252525082,0.7070707070707076,[3]
0.025252525252525082,0.7070707070707076,[3]
0.07575757575757569,0.7070707070707076,[3]
0.1262626262626263,0.7070707070707076,[3]
0.1767676767676769,0.7070707070707076,[3]
0.22727272727272707,0.7070707070707076,[2]
0.2777777777777777,0.7070707070707076,[2]
0.3282828282828283,0.7070707070707076,[2]
0.3787878787878789,0.7070707070707076,[2]
0.42929292929292906,0.7070707070707076,[2]
0.47979797979797967,0.7070707070707076,[2]
0.5303030303030303,0.7070707070707076,[2]
0.5808080808080809,0.7070707070707076,[2]
0.631313131313131,0.7070707070707076,[2]
0.6818181818181817,0.7070707070707076,[2]
0.7323232323232323,0.7070707070707076,[2]
0.7828282828282829,0.7070707070707076,[2]
0.8333333333333335,0.7070707070707076,[2]
0.8838383838383836,0.7070707070707076,[2]
0.9343434343434343,0.7070707070707076,[2]
0.9848484848484849,0.7070707070707076,[2]
1.0353535353535355,0.7070707070707076,[2]
1.0858585858585856,0.7070707070707076,[2]
1.1363636363636362,0.7070707070707076,[2]
1.1868686868686869,0.7070707070707076,[2]
1.2373737373737375,0.7070707070707076,[2]
1.2878787878787876,0.7070707070707076,[2]
1.3383838383838382,0.7070707070707076,[2]
1.3888888888888888,0.7070707070707076,[2]
1.4393939393939394,0.7070707070707076,[2]
1.4898989898989896,0.7070707070707076,[2]
1.5404040404040407,0.7070707070707076,[2]
1.5909090909090908,0.7070707070707076,[2]
1.641414141414141,0.7070707070707076,[2]
1.691919191919192,0.7070707070707076,[2]
1.7424242424242422,0.7070707070707076,[2]
1.7929292929292933,0.7070707070707076,[2]
1.8434343434343434,0.7070707070707076,[2]
1.8939393939393936,0.7070707070707076,[2]
1.9444444444444446,0.7070707070707076,[2]
1.9949494949494948,0.7070707070707076,[2]
2.045454545454545,0.7070707070707076,[2]
2.095959595959596,0.7070707070707076,[2]
2.146464646464646,0.7070707070707076,[2]
2.1969696969696972,0.7070707070707076,[2]
2.2474747474747474,0.7070707070707076,[2]
2.2979797979797976,0.7070707070707076,[2]
2.3484848484848486,0.7070707070707076,[2]
2.398989898989899,0.7070707070707076,[2]
2.44949494949495,0.7070707070707076,[2]
2.5,0.7070707070707076,[2]
-2.5,0.9090909090909083,[3]
-2.4494949494949494,0.9090909090909083,[3]
-2.398989898989899,0.9090909090909083,[3]
-2.3484848484848486,0.9090909090909083,[3]
-2.297979797979798,0.9090909090909083,[3]
-2.2474747474747474,0.9090909090909083,[3]
-2.196969696969697,0.9090909090909083,[3]
-2.1464646464646466,0.9090909090909083,[3]
-2.095959595959596,0.9090909090909083,[3]
-2.0454545454545454,0.9090909090909083,[3]
-1.9949494949494948,0.9090909090909083,[3]
-1.9444444444444444,0.9090909090909083,[3]
-1.893939393939394,0.9090909090909083,[3]
-1.8434343434343434,0.9090909090909083,[3]
-1.7929292929292928,0.9090909090909083,[3]
-1.7424242424242424,0.9090909090909083,[3]
-1.691919191919192,0.9090909090909083,[3]
-1.6414141414141414,0.9090909090909083,[3]
-1.5909090909090908,0.9090909090909083,[3]
-1.5404040404040404,0.9090909090909083,[3]
-1.4898989898989898,0.9090909090909083,[3]
-1.4393939393939394,0.9090909090909083,[3]
-1.3888888888888888,0.9090909090909083,[3]
-1.3383838383838385,0.9090909090909083,[3]
-1.2878787878787878,0.9090909090909083,[3]
-1.2373737373737375,0.9090909090909083,[3]
-1.1868686868686869,0.9090909090909083,[3]
-1.1363636363636365,0.9090909090909083,[3]
-1.0858585858585859,0.9090909090909083,[3]
-1.0353535353535355,0.9090909090909083,[3]
-0.9848484848484849,0.9090909090909083,[3]
-0.9343434343434345,0.9090909090909083,[3]
-0.8838383838383839,0.9090909090909083,[3]
-0.8333333333333333,0.9090909090909083,[3]
-0.7828282828282829,0.9090909090909083,[3]
-0.7323232323232323,0.9090909090909083,[3]
-0.6818181818181819,0.9090909090909083,[3]
-0.6313131313131313,0.9090909090909083,[3]
-0.5808080808080809,0.9090909090909083,[3]
-0.5303030303030303,0.9090909090909083,[3]
-0.47979797979797967,0.9090909090909083,[3]
-0.4292929292929295,0.9090909090909083,[3]
-0.3787878787878789,0.9090909090909083,[3]
-0.3282828282828283,0.9090909090909083,[3]
-0.2777777777777777,0.9090909090909083,[3]
-0.22727272727272751,0.9090909090909083,[3]
-0.1767676767676769,0.9090909090909083,[3]
-0.1262626262626263,0.9090909090909083,[3]
-0.07575757575757569,0.9090909090909083,[3]
-0.025252525252525082,0.9090909090909083,[3]
0.025252525252525082,0.9090909090909083,[3]
0.07575757575757569,0.9090909090909083,[3]
0.1262626262626263,0.9090909090909083,[3]
0.1767676767676769,0.9090909090909083,[3]
0.22727272727272707,0.9090909090909083,[3]
0.2777777777777777,0.9090909090909083,[2]
0.3282828282828283,0.9090909090909083,[2]
0.3787878787878789,0.9090909090909083,[2]
0.42929292929292906,0.9090909090909083,[2]
0.47979797979797967,0.9090909090909083,[2]
0.5303030303030303,0.9090909090909083,[2]
0.5808080808080809,0.9090909090909083,[2]
0.631313131313131,0.9090909090909083,[2]
0.6818181818181817,0.9090909090909083,[2]
0.7323232323232323,0.9090909090909083,[2]
0.7828282828282829,0.9090909090909083,[2]
0.8333333333333335,0.9090909090909083,[2]
0.8838383838383836,0.9090909090909083,[2]
0.9343434343434343,0.9090909090909083,[2]
0.9848484848484849,0.9090909090909083,[2]
1.0353535353535355,0.9090909090909083,[2]
1.0858585858585856,0.9090909090909083,[2]
1.1363636363636362,0.9090909090909083,[2]
1.1868686868686869,0.9090909090909083,[2]
1.2373737373737375,0.9090909090909083,[2]
1.2878787878787876,0.9090909090909083,[2]
1.3383838383838382,0.9090909090909083,[2]
1.3888888888888888,0.9090909090909083,[2]
1.4393939393939394,0.9090909090909083,[2]
1.4898989898989896,0.9090909090909083,[2]
1.5404040404040407,0.9090909090909083,[2]
1.5909090909090908,0.9090909090909083,[2]
1.641414141414141,0.9090909090909083,[2]
1.691919191919192,0.9090909090909083,[2]
1.7424242424242422,0.9090909090909083,[2]
1.7929292929292933,0.9090909090909083,[2]
1.8434343434343434,0.9090909090909083,[2]
1.8939393939393936,0.9090909090909083,[2]
1.9444444444444446,0.9090909090909083,[2]
1.9949494949494948,0.9090909090909083,[2]
2.045454545454545,0.9090909090909083,[2]
2.095959595959596,0.9090909090909083,[2]
2.146464646464646,0.9090909090909083,[2]
2.1969696969696972,0.9090909090909083,[2]
2.2474747474747474,0.9090909090909083,[2]
2.2979797979797976,0.9090909090909083,[2]
2.3484848484848486,0.9090909090909083,[2]
2.398989898989899,0.9090909090909083,[2]
2.44949494949495,0.9090909090909083,[2]
2.5,0.9090909090909083,[2]
-2.5,1.1111111111111107,[3]
-2.4494949494949494,1.1111111111111107,[3]
-2.398989898989899,1.1111111111111107,[3]
-2.3484848484848486,1.1111111111111107,[3]
-2.297979797979798,1.1111111111111107,[3]
-2.2474747474747474,1.1111111111111107,[3]
-2.196969696969697,1.1111111111111107,[3]
-2.1464646464646466,1.1111111111111107,[3]
-2.095959595959596,1.1111111111111107,[3]
-2.0454545454545454,1.1111111111111107,[3]
-1.9949494949494948,1.1111111111111107,[3]
-1.9444444444444444,1.1111111111111107,[3]
-1.893939393939394,1.1111111111111107,[3]
-1.8434343434343434,1.1111111111111107,[3]
-1.7929292929292928,1.1111111111111107,[3]
-1.7424242424242424,1.1111111111111107,[3]
-1.691919191919192,1.1111111111111107,[3]
-1.6414141414141414,1.1111111111111107,[3]
-1.5909090909090908,1.1111111111111107,[3]
-1.5404040404040404,1.1111111111111107,[3]
-1.4898989898989898,1.1111111111111107,[3]
-1.4393939393939394,1.1111111111111107,[3]
-1.3888888888888888,1.1111111111111107,[3]
-1.3383838383838385,1.1111111111111107,[3]
-1.2878787878787878,1.1111111111111107,[3]
-1.2373737373737375,1.1111111111111107,[3]
-1.1868686868686869,1.1111111111111107,[3]
-1.1363636363636365,1.1111111111111107,[3]
-1.0858585858585859,1.1111111111111107,[3]
-1.0353535353535355,1.1111111111111107,[3]
-0.9848484848484849,1.1111111111111107,[3]
-0.9343434343434345,1.1111111111111107,[3]
-0.8838383838383839,1.1111111111111107,[3]
-0.8333333333333333,1.1111111111111107,[3]
-0.7828282828282829,1.1111111111111107,[3]
-0.7323232323232323,1.1111111111111107,[3]
-0.6818181818181819,1.1111111111111107,[3]
-0.6313131313131313,1.1111111111111107,[3]
-0.5808080808080809,1.1111111111111107,[3]
-0.5303030303030303,1.1111111111111107,[3]
-0.47979797979797967,1.1111111111111107,[3]
-0.4292929292929295,1.1111111111111107,[3]
-0.3787878787878789,1.1111111111111107,[3]
-0.3282828282828283,1.1111111111111107,[3]
-0.2777777777777777,1.1111111111111107,[3]
-0.22727272727272751,1.1111111111111107,[3]
-0.1767676767676769,1.1111111111111107,[3]
-0.1262626262626263,1.1111111111111107,[3]
-0.07575757575757569,1.1111111111111107,[3]
-0.025252525252525082,1.1111111111111107,[3]
0.025252525252525082,1.1111111111111107,[3]
0.07575757575757569,1.1111111111111107,[3]
0.1262626262626263,1.1111111111111107,[3]
0.1767676767676769,1.1111111111111107,[3]
0.22727272727272707,1.1111111111111107,[3]
0.2777777777777777,1.1111111111111107,[3]
0.3282828282828283,1.1111111111111107,[2]
0.3787878787878789,1.1111111111111107,[2]
0.42929292929292906,1.1111111111111107,[2]
0.47979797979797967,1.1111111111111107,[2]
0.5303030303030303,1.1111111111111107,[2]
0.5808080808080809,1.1111111111111107,[2]
0.631313131313131,1.1111111111111107,[2]
0.6818181818181817,1.1111111111111107,[2]
0.7323232323232323,1.1111111111111107,[2]
0.7828282828282829,1.1111111111111107,[2]
0.8333333333333335,1.1111111111111107,[2]
0.8838383838383836,1.1111111111111107,[2]
0.9343434343434343,1.1111111111111107,[2]
0.9848484848484849,1.1111111111111107,[2]
1.0353535353535355,1.1111111111111107,[2]
1.0858585858585856,1.1111111111111107,[2]
1.1363636363636362,1.1111111111111107,[2]
1.1868686868686869,1.1111111111111107,[2]
1.2373737373737375,1.1111111111111107,[2]
1.2878787878787876,1.1111111111111107,[2]
1.3383838383838382,1.1111111111111107,[2]
1.3888888888888888,1.1111111111111107,[2]
1.4393939393939394,1.1111111111111107,[2]
1.4898989898989896,1.1111111111111107,[2]
1.5404040404040407,1.1111111111111107,[2]
1.5909090909090908,1.1111111111111107,[2]
1.641414141414141,1.1111111111111107,[2]
1.691919191919192,1.1111111111111107,[2]
1.7424242424242422,1.1111111111111107,[2]
1.7929292929292933,1.1111111111111107,[2]
1.8434343434343434,1.1111111111111107,[2]
1.8939393939393936,1.1111111111111107,[2]
1.9444444444444446,1.1111111111111107,[2]
1.9949494949494948,1.1111111111111107,[2]
2.045454545454545,1.1111111111111107,[2]
2.095959595959596,1.1111111111111107,[2]
2.146464646464646,1.1111111111111107,[2]
2.1969696969696972,1.1111111111111107,[2]
2.2474747474747474,1.1111111111111107,[2]
2.2979797979797976,1.1111111111111107,[2]
2.3484848484848486,1.1111111111111107,[2]
2.398989898989899,1.1111111111111107,[2]
2.44949494949495,1.1111111111111107,[2]
2.5,1.1111111111111107,[2]
-2.5,1.3131313131313131,[3]
-2.4494949494949494,1.3131313131313131,[3]
-2.398989898989899,1.3131313131313131,[3]
-2.3484848484848486,1.3131313131313131,[3]
-2.297979797979798,1.3131313131313131,[3]
-2.2474747474747474,1.3131313131313131,[3]
-2.196969696969697,1.3131313131313131,[3]
-2.1464646464646466,1.3131313131313131,[3]
-2.095959595959596,1.3131313131313131,[3]
-2.0454545454545454,1.3131313131313131,[3]
-1.9949494949494948,1.3131313131313131,[3]
-1.9444444444444444,1.3131313131313131,[3]
-1.893939393939394,1.3131313131313131,[3]
-1.8434343434343434,1.3131313131313131,[3]
-1.7929292929292928,1.3131313131313131,[3]
-1.7424242424242424,1.3131313131313131,[3]
-1.691919191919192,1.3131313131313131,[3]
-1.6414141414141414,1.3131313131313131,[3]
-1.5909090909090908,1.3131313131313131,[3]
-1.5404040404040404,1.3131313131313131,[3]
-1.4898989898989898,1.3131313131313131,[3]
-1.4393939393939394,1.3131313131313131,[3]
-1.3888888888888888,1.3131313131313131,[3]
-1.3383838383838385,1.3131313131313131,[3]
-1.2878787878787878,1.3131313131313131,[3]
-1.2373737373737375,1.3131313131313131,[3]
-1.1868686868686869,1.3131313131313131,[3]
-1.1363636363636365,1.3131313131313131,[3]
-1.0858585858585859,1.3131313131313131,[3]
-1.0353535353535355,1.3131313131313131,[3]
-0.9848484848484849,1.3131313131313131,[3]
-0.9343434343434345,1.3131313131313131,[3]
-0.8838383838383839,1.3131313131313131,[3]
-0.8333333333333333,1.3131313131313131,[3]
-0.7828282828282829,1.3131313131313131,[3]
-0.7323232323232323,1.3131313131313131,[3]
-0.6818181818181819,1.3131313131313131,[3]
-0.6313131313131313,1.3131313131313131,[3]
-0.5808080808080809,1.3131313131313131,[3]
-0.5303030303030303,1.3131313131313131,[3]
-0.47979797979797967,1.3131313131313131,[3]
-0.4292929292929295,1.3131313131313131,[3]
-0.3787878787878789,1.3131313131313131,[3]
-0.3282828282828283,1.3131313131313131,[3]
-0.2777777777777777,1.3131313131313131,[3]
-0.22727272727272751,1.3131313131313131,[3]
-0.1767676767676769,1.3131313131313131,[3]
-0.1262626262626263,1.3131313131313131,[3]
-0.07575757575757569,1.3131313131313131,[3]
-0.025252525252525082,1.3131313131313131,[3]
0.025252525252525082,1.3131313131313131,[3]
0.07575757575757569,1.3131313131313131,[3]
0.1262626262626263,1.3131313131313131,[3]
0.1767676767676769,1.3131313131313131,[3]
0.22727272727272707,1.3131313131313131,[3]
0.2777777777777777,1.3131313131313131,[3]
0.3282828282828283,1.3131313131313131,[2]
0.3787878787878789,1.3131313131313131,[2]
0.42929292929292906,1.3131313131313131,[2]
0.47979797979797967,1.3131313131313131,[2]
0.5303030303030303,1.3131313131313131,[2]
0.5808080808080809,1.3131313131313131,[2]
0.631313131313131,1.3131313131313131,[2]
0.6818181818181817,1.3131313131313131,[2]
0.7323232323232323,1.3131313131313131,[2]
0.7828282828282829,1.3131313131313131,[2]
0.8333333333333335,1.3131313131313131,[2]
0.8838383838383836,1.3131313131313131,[2]
0.9343434343434343,1.3131313131313131,[2]
0.9848484848484849,1.3131313131313131,[2]
1.0353535353535355,1.3131313131313131,[2]
1.0858585858585856,1.3131313131313131,[2]
1.1363636363636362,1.3131313131313131,[2]
1.1868686868686869,1.3131313131313131,[2]
1.2373737373737375,1.3131313131313131,[2]
1.2878787878787876,1.3131313131313131,[2]
1.3383838383838382,1.3131313131313131,[2]
1.3888888888888888,1.3131313131313131,[2]
1.4393939393939394,1.3131313131313131,[2]
1.4898989898989896,1.3131313131313131,[2]
1.5404040404040407,1.3131313131313131,[2]
1.5909090909090908,1.3131313131313131,[2]
1.641414141414141,1.3131313131313131,[2]
1.691919191919192,1.3131313131313131,[2]
1.7424242424242422,1.3131313131313131,[2]
1.7929292929292933,1.3131313131313131,[2]
1.8434343434343434,1.3131313131313131,[2]
1.8939393939393936,1.3131313131313131,[2]
1.9444444444444446,1.3131313131313131,[2]
1.9949494949494948,1.3131313131313131,[2]
2.045454545454545,1.3131313131313131,[2]
2.095959595959596,1.3131313131313131,[2]
2.146464646464646,1.3131313131313131,[2]
2.1969696969696972,1.3131313131313131,[2]
2.2474747474747474,1.3131313131313131,[2]
2.2979797979797976,1.3131313131313131,[2]
2.3484848484848486,1.3131313131313131,[2]
2.398989898989899,1.3131313131313131,[2]
