PC1,PC2,action
1.1979505,0.10261148,0
1.1979505,0.10261158,0
1.1979505,0.102611616,0
1.1979505,0.10261159,0
1.1979505,0.10261158,0
1.1979505,0.10261158,0
1.1979505,0.10261158,0
1.1979505,0.10261158,0
1.1979505,0.10261158,0
1.1979505,0.10261158,0
1.1979505,0.10261158,0
1.1979505,0.10261158,0
-0.37512374,0.44265378,3
-0.3807023,0.44795775,3
-0.38613302,0.4528838,3
-0.39153996,0.45764646,3
-0.3966969,0.4623014,3
-0.40172285,0.46667665,3
-0.40673563,0.4706045,3
-0.4115441,0.47430104,3
-0.41618904,0.47790298,3
-0.4207896,0.48125044,3
-0.42520073,0.48419607,3
-0.4295622,0.48689187,3
-0.43369848,0.48947483,0
-0.43770126,0.49221843,0
-0.4415652,0.49460635,0
-0.44529045,0.49663875,0
-0.4488771,0.49831522,0
-0.45232505,0.4996362,0
-0.45563415,0.5006015,0
-0.45880467,0.50121075,0
-0.46183646,0.50146466,0
-0.4647295,0.50136274,0
-0.4674836,0.500905,1
-0.46997616,0.5004628,1
-0.47226474,0.4997042,0
-0.47467202,0.4980071,0
-0.47692907,0.49587312,0
-0.47898647,0.49342543,1
-0.48058918,0.49111193,2
-0.4757072,0.48727864,2
-0.4714702,0.48384807,0
-0.4734598,0.4810181,2
-0.46930945,0.47701403,1
-0.4709104,0.47436154,2
-0.465225,0.46989653,2
-0.4612924,0.466304,2
-0.4601633,0.4630981,2
-0.45735207,0.45941854,1
-0.45900267,0.45682132,2
-0.45701402,0.4526291,2
-0.45272478,0.44885555,2
-0.446534,0.44450834,1
-0.44831958,0.4419599,2
-0.44210744,0.43766272,2
-0.43909445,0.4336443,2
-0.43594885,0.4300732,1
-0.43786764,0.42759427,2
-0.43416157,0.42408708,2
-0.43155515,0.42035738,2
-0.42887983,0.41659844,2
-0.4259571,0.41268915,1
-0.42796892,0.41016194,2
-0.42666712,0.4064343,2
-0.42263877,0.40250456,2
-0.41826817,0.39878094,2
-0.4135834,0.39562467,1
-0.41599348,0.39337647,2
-0.4095087,0.39004156,1
-0.41190112,0.38795578,2
-0.4064752,0.38454807,0
-0.40922788,0.38204902,2
-0.40361744,0.37886792,0
-0.40640697,0.37646702,0
-0.40905705,0.3737089,2
-0.40421197,0.37029845,0
-0.4068652,0.3675458,2
-0.40538165,0.3638425,2
-0.39988407,0.3604259,0
-0.40257215,0.35769153,0
-0.4051208,0.35459977,2
-0.3991862,0.35088754,0
-0.40177652,0.34790176,0
-0.4042272,0.34455842,2
-0.40200323,0.34082332,2
-0.39822447,0.33734566,1
-0.40038896,0.3345032,2
-0.39474642,0.33049878,0
-0.39722955,0.32717788,2
-0.39613888,0.32361904,2
-0.39262608,0.31971416,0
-0.3950496,0.31625196,2
-0.393378,0.31224445,0
-0.39567262,0.30843243,2
-0.39098105,0.3038015,0
-0.393254,0.29987243,2
-0.38880926,0.29527438,0
-0.39105278,0.29123116,2
-0.38863185,0.28702825,2
-0.38170642,0.2822594,0
-0.38405296,0.2784492,0
-0.38625997,0.27428165,2
-0.38488874,0.26980016,2
-0.37915576,0.26479307,0
-0.38137144,0.26058117,0
-0.3834476,0.25601214,2
-0.38114882,0.2509167,2
-0.3772747,0.24626775,0
-0.3793235,0.24164373,2
-0.37225968,0.23672156,0
-0.37437746,0.23228012,0
-0.3763556,0.22748147,2
-0.37176782,0.22201848,0
-0.3737097,0.21706451,2
-0.37079105,0.21178487,0
-0.37263662,0.20658255,2
-0.36825782,0.20102808,0
-0.37005922,0.19570099,2
-0.367822,0.18987885,2
-0.36043334,0.18450166,0
-0.36231893,0.17938769,0
-0.36406517,0.17391653,2
-0.35880068,0.16831689,0
-0.3605364,0.1628364,2
-0.35343352,0.15678093,0
-0.35522127,0.1513601,0
-0.35686952,0.14558218,2
-0.3496591,0.14002408,3
-0.3513508,0.13395654,0
-0.35292825,0.12818667,0
-0.3543663,0.122059405,2
-0.34988624,0.115929805,2
-0.3444914,0.109863885,0
-0.3460023,0.103948526,2
-0.34390768,0.09757842,2
-0.34031433,0.09168845,0
-0.34173596,0.085558504,2
-0.33701977,0.07918412,0
-0.3383945,0.0729186,2
-0.3356692,0.0665035,2
-0.32863584,0.059986334,3
-0.33007792,0.05331736,0
-0.3313697,0.04693357,2
-0.3285096,0.04024992,2
-0.32622775,0.03340462,2
-0.32372537,0.027113978,2
-0.3213179,0.020292692,2
-0.31653976,0.013814055,0
-0.3177959,0.007307189,2
-0.31173223,0.0008959921,0
-0.31299254,-0.0055677053,2
-0.3094111,-0.012122796,2
-0.30615214,-0.018783646,2
-0.30128673,-0.025532702,0
-0.30257428,-0.031998694,2
-0.29592052,-0.038298625,0
-0.29723722,-0.044651628,2
-0.29534373,-0.050942443,2
-0.28781503,-0.057456836,0
-0.28917435,-0.06367849,2
-0.2854549,-0.07029344,0
-0.2867237,-0.07678956,2
-0.28008184,-0.08305878,0
-0.28137946,-0.089434884,2
-0.27900672,-0.09595911,2
-0.27166483,-0.102271035,3
-0.2729849,-0.108894475,0
-0.27419794,-0.11537116,2
-0.27180794,-0.1224522,2
-0.26834565,-0.12877543,2
-0.26293764,-0.13550578,0
-0.26415458,-0.1420163,2
-0.2560062,-0.14831087,0
-0.25730747,-0.15457404,2
-0.2523826,-0.1609326,0
-0.2536424,-0.16730177,2
-0.25021878,-0.17398717,2
-0.24662371,-0.18056335,2
-0.24202253,-0.18705447,0
-0.24330595,-0.19344182,2
-0.23514639,-0.20013016,0
-0.23650803,-0.2063796,2
-0.23176888,-0.2127956,2
-0.22384834,-0.21907665,0
-0.22537853,-0.22496353,0
-0.22676913,-0.23120785,2
-0.21976925,-0.23728177,0
-0.22120574,-0.24338298,2
-0.21447416,-0.24938302,3
-0.21588448,-0.25586537,0
-0.21722068,-0.26209256,2
-0.21339647,-0.2687723,2
-0.20546946,-0.27512667,0
-0.20693149,-0.28114367,2
-0.20268348,-0.28753233,2
-0.20100847,-0.29324594,2
-0.19768684,-0.299238,2
-0.19584484,-0.30536303,2
-0.1899557,-0.31132,2
-0.18419805,-0.31704003,2
-0.18062289,-0.32207683,2
-0.17916879,-0.32727364,2
-0.17710935,-0.33223942,2
-0.17248619,-0.33748034,2
-0.16582336,-0.34195206,2
-0.16296493,-0.34644192,2
-0.16081142,-0.35080516,2
-0.15716104,-0.35484895,2
-0.15162987,-0.35826376,3
-0.15392189,-0.36243907,2
-0.15100102,-0.36578235,0
-0.1533365,-0.36948416,2
-0.15091003,-0.37353203,2
-0.14937106,-0.3769282,2
-0.14243996,-0.38000584,2
-0.13643073,-0.38305363,0
-0.13909213,-0.38590884,2
-0.1379497,-0.38864684,2
-0.13565978,-0.39138225,2
-0.13205859,-0.3942601,2
-0.13061728,-0.39688924,2
-0.12990029,-0.39971974,2
-0.12724236,-0.40243426,2
-0.12345594,-0.40476865,0
-0.12632996,-0.407191,2
-0.12377319,-0.4095678,2
-0.11757571,-0.4114178,3
-0.120390624,-0.41387832,2
-0.117358945,-0.4160229,0
-0.12033532,-0.41810453,2
-0.11714799,-0.41977713,2
-0.11389774,-0.42144847,2
-0.11119701,-0.42318943,0
-0.11432206,-0.42489094,2
-0.113927655,-0.42660934,2
0.5398308,-0.16950895,2
0.54440373,-0.16892385,0
-0.104305886,-0.4284675,0
-0.107658766,-0.428656,0
-0.11087238,-0.42920095,0
0.53394127,-0.1712505,2
0.5399585,-0.1710161,2
-0.10379058,-0.42980236,1
-0.10723034,-0.42902473,1
-0.110517494,-0.428559,1
-0.11356857,-0.4287318,1
-0.11648747,-0.4292234,2
0.5331138,-0.1712597,2
1.1917313,0.08665602,0
1.1952739,0.0869957,0
1.1986753,0.08737642,0
1.2014396,0.08764269,0
1.2034822,0.087912954,0
1.2048059,0.08814182,0
1.2052292,0.08830136,0
1.201848,0.08802446,0
0.5509014,-0.16883497,0
1.200021,0.08771771,0
1.2000571,0.08770907,0
1.20005,0.08771776,0
1.2000493,0.087725215,0
1.2000493,0.08772747,0
1.2000493,0.08772648,0
1.2000494,0.08772517,0
1.2000494,0.08772457,0
1.2000494,0.087724656,0
1.2000494,0.08772491,0
1.2000494,0.087725,0
1.2000494,0.087725,0
1.2000494,0.087724976,0
1.2000494,0.087724976,0
1.2000494,0.08772494,0
1.2000494,0.087724976,0
1.2000494,0.087724976,0
1.2000494,0.087724976,0
1.2000494,0.087724976,0
1.2000494,0.087724976,0
1.2000494,0.087724976,0
1.2000494,0.087724976,0
1.2000494,0.087724976,0
1.2000494,0.087724976,0
-0.45262176,0.4099711,1
-0.45474687,0.4068606,1
-0.45696777,0.4032031,1
-0.45902458,0.39905438,1
-0.46094558,0.3943662,1
-0.4626625,0.38925824,1
-0.46433258,0.3838544,1
-0.46588242,0.3778824,1
-0.46720225,0.37158936,0
-0.46839967,0.36428168,0
-0.46945795,0.35661787,0
-0.47037703,0.34859747,0
-0.47115698,0.34022102,0
-0.47179782,0.33148867,0
-0.4722996,0.32239974,2
-0.46493214,0.3133749,0
-0.46545994,0.30435064,2
-0.45688015,0.29526138,3
-0.4573378,0.28598455,2
-0.45081976,0.27740577,3
-0.45122674,0.26819023,2
-0.445991,0.25938895,2
-0.4404595,0.25127554,3
-0.44091997,0.24237277,2
-0.43411928,0.23462212,2
-0.42694804,0.22748297,3
-0.42762536,0.2193908,2
-0.42085424,0.21234702,3
-0.42158097,0.20448135,2
-0.4149544,0.19755062,0
-0.4158565,0.19025786,2
-0.41279036,0.182559,2
-0.40627635,0.17567569,3
-0.40705332,0.16795704,2
-0.39881596,0.16119489,0
-0.3998177,0.1542553,2
-0.3934729,0.1478046,0
-0.39448395,0.1409387,2
-0.38769394,0.13470675,3
-0.38845807,0.12747179,0
-0.38936952,0.12054839,2
-0.38215783,0.11360131,0
-0.38310006,0.106708705,2
-0.3797572,0.100173764,2
-0.37671086,0.09370436,2
-0.3709638,0.08744991,0
-0.37194005,0.080821104,2
-0.36815622,0.07421437,2
-0.3634969,0.06784934,0
-0.36445668,0.061207056,2
-0.35966036,0.054510117,2
-0.3541813,0.047839023,0
-0.35518765,0.04124958,2
-0.34800297,0.03480748,0
-0.34904593,0.028306758,2
-0.34110713,0.022048248,0
-0.34221855,0.01572711,2
-0.33879194,0.009154473,2
-0.33111855,0.0035758414,0
-0.3323301,-0.0024311414,0
-0.33340213,-0.008795438,2
-0.32738143,-0.015162722,2
-0.32281047,-0.021034459,0
-0.32395947,-0.027182676,2
-0.3214833,-0.03308134,2
-0.31742817,-0.03884478,0
-0.31850693,-0.045037895,2
-0.3138923,-0.051038634,2
-0.3061982,-0.057056807,0
-0.30741796,-0.06288518,0
-0.30849817,-0.06907081,2
-0.3034087,-0.0749815,2
-0.29960388,-0.08076191,0
-0.30070004,-0.08681803,2
-0.29801762,-0.09330928,2
-0.29000324,-0.0994733,0
-0.29116702,-0.10542934,2
-0.28312123,-0.11145477,0
-0.28435796,-0.11725074,2
-0.27727684,-0.12336483,0
-0.2785482,-0.12913372,2
-0.27310106,-0.13483989,0
-0.2743525,-0.1406388,2
-0.2700079,-0.14643946,0
-0.27119538,-0.15238239,2
-0.26601616,-0.15859962,2
-0.26129755,-0.16449533,0
-0.26253417,-0.17035903,2
-0.2557802,-0.17611966,0
-0.25704655,-0.1818843,2
-0.2543975,-0.18797788,2
-0.24848571,-0.1938966,0
-0.24975218,-0.19969755,2
-0.24698924,-0.20566021,2
-0.24475925,-0.21168284,2
-0.24003153,-0.21729408,2
-0.23473126,-0.2229875,0
-0.23607025,-0.22856563,2
-0.22999516,-0.23450653,0
-0.23133382,-0.24013625,2
-0.22345366,-0.24573909,0
-0.22486812,-0.25116697,2
-0.22247714,-0.2564212,2
-0.21918239,-0.2619489,0
-0.22050662,-0.26753852,2
-0.21484394,-0.27287042,0
-0.21616267,-0.27840775,2
-0.210829,-0.28382337,2
-0.2046712,-0.28888652,0
-0.20612448,-0.29399255,2
-0.20114754,-0.2994857,2
-0.1986645,-0.30471337,2
-0.19466588,-0.30989125,2
-0.19296117,-0.31503898,2
-0.19112611,-0.3199035,2
-0.18471001,-0.3249292,2
-0.18274625,-0.32924747,2
-0.17948842,-0.33396217,2
-0.17348833,-0.33844182,2
-0.16615103,-0.34251985,2
-0.16161455,-0.3456447,0
-0.16380127,-0.34892306,2
-0.16049162,-0.35275593,2
-0.15765049,-0.35599008,2
-0.1537602,-0.35937107,2
-0.15282194,-0.3625732,2
-0.14639743,-0.36595672,2
-0.14393008,-0.36900157,2
-0.1425565,-0.37130344,2
-0.13679606,-0.37347326,0
-0.13947605,-0.3755777,2
-0.13455997,-0.37811098,0
-0.13724653,-0.3802374,2
-0.13275872,-0.3828025,2
-0.12821901,-0.3849301,1
-0.13100554,-0.3862678,2
-0.12619862,-0.3888739,2
-0.122584306,-0.39063513,0
-0.12551653,-0.3923509,2
-0.12295391,-0.39415532,2
-0.12181697,-0.39590257,2
-0.12144408,-0.39738354,2
-0.11633197,-0.39939323,0
-0.11936811,-0.4008253,2
-0.11367799,-0.402807,0
-0.11676206,-0.40418,2
-0.11248781,-0.4061634,0
-0.11556602,-0.40762198,2
-0.112344295,-0.4093953,2
-0.11222685,-0.41089627,2
-0.11056201,-0.41221043,0
-0.1136284,-0.41367507,2
-0.11108679,-0.4156038,2
-0.107936606,-0.4170855,0
0.5405555,-0.16052966,3
0.5385423,-0.16285653,3
1.188084,0.09341531,0
1.1917163,0.09106271,0
1.1955248,0.08948083,0
1.1984669,0.08804827,0
1.201148,0.08723546,0
1.2032933,0.08714236,0
1.2053369,0.087718815,0
1.2056491,0.08810839,0
1.2054344,0.08904199,0
1.2045428,0.09001671,0
1.2033244,0.090894274,0
1.2021263,0.091591194,0
1.2012079,0.09208712,0
1.2006996,0.092415094,0
1.2006006,0.092641346,0
1.2008111,0.09284074,0
1.1994277,0.09316148,0
1.1993943,0.09310498,0
1.1994046,0.09307162,0
1.1994052,0.09307028,0
1.1994048,0.09308003,0
1.1994046,0.093086824,0
1.1994046,0.09308797,0
1.1994046,0.09308653,0
1.1994046,0.09308525,0
1.1994046,0.093084894,0
1.1994046,0.09308503,0
1.1994046,0.09308529,0
1.1994046,0.09308538,0
1.1994046,0.093085356,0
1.1994046,0.09308532,0
1.1994046,0.09308529,0
1.1994046,0.09308529,0
1.1994046,0.09308532,0
1.1994046,0.09308532,0
1.1994046,0.09308532,0
1.1994046,0.09308532,0
1.1994046,0.09308532,0
1.1994046,0.09308532,0
1.1994046,0.09308532,0
1.1994046,0.09308532,0
-0.47425392,0.4423859,3
-0.47585973,0.4378255,3
-0.47752243,0.4332083,3
-0.47900617,0.4281925,3
-0.4803499,0.42309576,3
-0.48165283,0.4176943,3
-0.48269227,0.41196373,3
-0.48364606,0.4061097,3
-0.48455885,0.39982104,3
-0.4852343,0.39340258,3
-0.48587754,0.38678005,3
-0.48627523,0.3799116,3
-0.4865656,0.3726146,3
-0.48671985,0.3652333,3
-0.48674104,0.35760057,2
-0.4799578,0.34990323,2
-0.47206855,0.3430559,2
-0.46344414,0.33652207,2
-0.45861918,0.32999307,2
-0.45440677,0.32373512,2
-0.45085388,0.31746724,2
-0.4476381,0.31134745,2
-0.4393421,0.30471295,2
-0.43508443,0.2986453,2
-0.42791972,0.29253405,2
-0.42423296,0.28751585,2
-0.41863,0.28198013,1
-0.41950917,0.27750564,2
-0.41446602,0.2719575,2
-0.40730962,0.26611853,1
-0.40831092,0.26177546,2
-0.4034799,0.25573713,1
-0.4042867,0.25117075,2
-0.40018287,0.24562027,2
-0.3981125,0.23985195,2
-0.39175087,0.23412062,1
-0.3925406,0.22961016,2
-0.38722587,0.22317211,2
-0.3803149,0.21660262,1
-0.3811884,0.21200031,2
-0.37580684,0.2052866,2
-0.37066337,0.19912279,1
-0.371781,0.19425707,2
-0.36662748,0.18781358,2
-0.36530292,0.18172508,2
-0.36157823,0.17508905,1
-0.36244673,0.16996637,2
-0.3599062,0.16375381,2
-0.35365325,0.1570837,2
-0.34883726,0.15058579,1
-0.34972242,0.14555693,2
-0.3467544,0.13946217,2
-0.34368178,0.1334482,2
-0.33958724,0.12742615,1
-0.34071574,0.12220916,2
-0.33522078,0.11535882,2
-0.32964343,0.10845261,1
-0.33071986,0.103359215,2
-0.32806525,0.096786425,2
-0.32218432,0.08972787,2
-0.31739792,0.08326387,1
-0.31851843,0.078175366,2
-0.31235695,0.0715202,2
-0.30802524,0.065418966,2
-0.3051084,0.059238527,1
-0.3066238,0.054158922,2
-0.3041723,0.048138786,2
-0.2993692,0.04191976,2
-0.29407877,0.035585694,1
-0.29566064,0.03076589,2
-0.29385328,0.025075795,2
-0.29123625,0.019041125,2
-0.2891804,0.013483798,2
-0.28673846,0.007205961,2
-0.28207135,0.00090400974,2
-0.27663648,-0.004868495,1
-0.27846497,-0.0095548425,2
-0.275515,-0.015278451,2
-0.2721555,-0.020801524,2
-0.27070224,-0.026581734,2
-0.26503578,-0.0325647,1
-0.26701772,-0.037192248,2
-0.2627904,-0.04262036,2
-0.2594176,-0.048204817,2
-0.2538476,-0.05347766,2
-0.2502152,-0.05822467,0
-0.25271297,-0.06269529,0
-0.25507197,-0.06752133,2
-0.25294712,-0.07279849,0
-0.25519451,-0.077934764,2
-0.24824011,-0.08342416,0
-0.2505593,-0.08840319,0
-0.2527397,-0.093737535,0
-0.2547813,-0.09942713,2
-0.25112876,-0.10503974,3
-0.25312534,-0.11125796,0
-0.2549712,-0.11729683,3
-0.25665644,-0.124220446,0
-0.2582253,-0.13083974,2
-0.2561409,-0.13754202,2
-0.25396577,-0.14437647,3
-0.25524288,-0.15183932,2
-0.25140977,-0.15905824,2
-0.24546905,-0.16577451,3
-0.24688093,-0.17302273,2
-0.24157271,-0.17934424,0
-0.24306275,-0.18592234,2
-0.23791856,-0.19218218,2
-0.2317589,-0.19819134,0
-0.23339106,-0.20434198,2
-0.22915769,-0.2103761,3
-0.23068504,-0.21697058,2
-0.22795,-0.22325993,2
-0.2206068,-0.22881801,3
-0.22209063,-0.23510136,2
-0.21605483,-0.24049917,0
-0.21776266,-0.24618283,2
-0.21599935,-0.25191638,2
-0.2114309,-0.25717014,2
-0.20585032,-0.26206395,3
-0.20747375,-0.2678053,2
-0.20403881,-0.27258438,2
-0.1974191,-0.27665967,0
-0.19937225,-0.28132468,0
-0.20118578,-0.28634712,2
-0.19695698,-0.29136938,2
-0.190647,-0.29563317,0
-0.19259544,-0.3002747,2
-0.1915312,-0.30461165,2
-0.18804318,-0.3087479,3
-0.18969753,-0.31387776,2
-0.18698516,-0.31836703,2
-0.18055767,-0.32242605,0
-0.1825147,-0.32673436,2
-0.17842206,-0.33074415,2
-0.17186666,-0.33436072,0
-0.17397732,-0.33820224,2
-0.16839358,-0.34180126,0
-0.1705237,-0.34557626,2
-0.16748057,-0.34954375,2
-0.16249354,-0.3531062,0
-0.16467619,-0.35677367,2
-0.15760958,-0.3604539,0
-0.15986691,-0.36396903,2
-0.15472715,-0.36692047,2
-0.14847758,-0.36946192,0
-0.1509493,-0.3722811,2
-0.14925964,-0.37526107,2
-0.14463425,-0.37813556,0
-0.1471155,-0.3809592,2
-0.14151981,-0.38322502,0
-0.14404128,-0.3858598,2
-0.14203379,-0.38842952,2
-0.14000727,-0.39129013,2
-0.13351727,-0.3938049,0
-0.13617334,-0.39612365,2
-0.13206859,-0.3987605,0
-0.13469966,-0.40119293,2
-0.13066469,-0.4039462,2
-0.12546945,-0.4058653,0
-0.12824202,-0.40793315,2
-0.12608257,-0.4097137,2
-0.12530674,-0.4114673,2
-0.11902174,-0.4128844,0
-0.12192863,-0.41441363,2
-0.11693919,-0.41561228,0
-0.11987667,-0.41699517,2
-0.11723124,-0.4184758,2
-0.11509815,-0.4200851,0
-0.11802134,-0.42153767,2
-0.115739055,-0.4230355,2
-0.113410026,-0.42453328,2
-0.109811366,-0.42570156,1
-0.11279157,-0.42648348,2
0.5448174,-0.16955957,3
1.1880054,0.08839417,0
1.1900127,0.0859862,0
1.1937014,0.083941355,0
1.1971092,0.082411416,0
1.2001997,0.08138433,0
1.2027694,0.08079397,0
1.2047874,0.08091988,0
1.205993,0.08146114,0
1.2062564,0.08229136,0
1.2057106,0.083250396,0
1.2046531,0.08418367,0
1.2034359,0.084978305,0
1.2023668,0.0855808,0
1.2016441,0.085996814,0
1.2013348,0.0862762,0
1.2002038,0.08651898,0
1.200177,0.086445116,0
1.2001857,0.08640764,0
1.2001859,0.086409345,0
1.2001857,0.08642248,0
1.2001852,0.086430445,0
1.2001852,0.0864314,0
1.2001852,0.08642938,0
1.2001853,0.086427756,0
1.2001853,0.08642738,0
1.2001853,0.08642765,0
1.2001853,0.08642794,0
1.2001853,0.08642807,0
1.2001853,0.086428046,0
1.2001853,0.08642797,0
1.2001853,0.08642794,0
1.2001853,0.08642794,0
1.2001853,0.08642797,0
1.2001853,0.08642797,0
1.2001853,0.08642797,0
1.2001853,0.08642797,0
1.2001853,0.08642797,0
1.2001853,0.08642797,0
1.2001853,0.08642797,0
1.2001853,0.08642797,0
-0.38127142,0.42138362,0
-0.38633478,0.42536986,0
-0.3913882,0.42900553,0
-0.39630768,0.43228406,0
-0.4010873,0.43520525,0
-0.40572733,0.43776867,0
-0.41022754,0.43997478,0
-0.4145883,0.44182333,0
-0.41880932,0.4433144,0
-0.42289084,0.44444802,0
-0.42683268,0.4452241,0
-0.43063498,0.4456428,0
-0.43429762,0.44570386,0
-0.43782058,0.44540742,0
-0.4412041,0.4447535,0
-0.44444782,0.4437421,0
-0.44755208,0.44237337,1
-0.45052218,0.4411009,0
-0.45334557,0.43890357,0
-0.45602918,0.436349,0
-0.4585734,0.4334369,0
-0.46097782,0.43016732,0
-0.46324283,0.4265404,0
-0.46536812,0.42255604,0
-0.46735376,0.41821417,0
-0.46932814,0.41351068,0
-0.4710293,0.40844104,0
-0.47259098,0.40301383,0
-0.47401294,0.39722937,0
-0.47529525,0.3910871,0
-0.4764381,0.38458794,0
-0.4774413,0.37773094,0
-0.47830498,0.37051666,0
-0.47902888,0.36294484,0
-0.47961327,0.35501564,0
-0.4800581,0.346729,0
-0.48036325,0.33808497,0
-0.48052886,0.3290833,2
-0.47261557,0.3201716,0
-0.4728144,0.31128332,2
-0.46664298,0.3021512,0
-0.46680364,0.2931442,2
-0.4588809,0.28378826,0
-0.45906717,0.2747943,2
-0.4501468,0.2659705,0
-0.4504071,0.257198,2
-0.4422583,0.24861918,0
-0.44256598,0.24000826,2
-0.43798694,0.23101993,2
-0.43504772,0.22241434,2
-0.4311618,0.21373631,2
-0.42361358,0.20560965,3
-0.4239183,0.19691181,0
-0.42417052,0.1883187,2
-0.4180365,0.17996529,2
-0.4148197,0.17148712,2
-0.4108899,0.16334075,2
-0.40599665,0.15489663,2
-0.39772248,0.14706916,0
-0.3982249,0.1392384,0
-0.39858773,0.13105047,2
-0.39339855,0.12311902,2
-0.3847115,0.115036555,0
-0.38522193,0.10727082,2
-0.38149643,0.09966437,2
-0.37849635,0.09213879,2
-0.3703554,0.08451731,0
-0.37094557,0.077081986,2
-0.36695993,0.0696367,2
-0.36383268,0.061757628,2
-0.35778868,0.054170102,2
-0.354713,0.046580106,2
-0.34964535,0.039573636,2
-0.34248278,0.03225049,0
-0.34332487,0.02537531,2
-0.33939236,0.018333223,2
-0.33185762,0.011783394,1
-0.33274412,0.0056234887,2
-0.32729566,-0.0008638545,2
-0.32304162,-0.0072136745,2
-0.3156081,-0.013715184,0
-0.31675968,-0.019771717,2
-0.31315362,-0.026224602,2
-0.3092516,-0.032153938,0
-0.31035918,-0.03829872,2
-0.30339357,-0.044737995,0
-0.30452824,-0.050836243,2
-0.29750857,-0.05727822,2
-0.28998503,-0.06320312,0
-0.2913461,-0.06876415,0
-0.29256752,-0.07468272,2
-0.28431776,-0.0803843,1
-0.28561592,-0.08564084,2
-0.2777188,-0.09161565,0
-0.2791013,-0.09715831,2
-0.27319083,-0.102721915,2
-0.27041364,-0.10835973,2
-0.2675095,-0.11410501,2
-0.26429728,-0.11919145,0
-0.2657684,-0.124513395,2
-0.262202,-0.13002832,2
-0.25717437,-0.1355013,2
-0.25098437,-0.14049934,0
-0.25263742,-0.14532995,2
-0.24838364,-0.15026143,1
-0.24990356,-0.15474902,2
-0.2447562,-0.1603417,2
-0.24148622,-0.1650416,2
-0.2380447,-0.17027643,2
-0.23469104,-0.1748897,0
-0.23643051,-0.17959596,2
-0.23364842,-0.1844906,2
-0.22916573,-0.18947333,2
-0.22588223,-0.19421767,0
-0.22766337,-0.19883871,2
-0.22222684,-0.20369625,0
-0.22400361,-0.20832875,2
-0.22040908,-0.21342577,2
-0.21409474,-0.21821691,0
-0.21596235,-0.22266282,2
-0.21460995,-0.2277911,2
-0.20736621,-0.23259531,0
-0.20927465,-0.23700878,2
-0.20770769,-0.24136575,2
-0.20197113,-0.24591155,0
-0.20388886,-0.25023258,2
-0.1969011,-0.25483432,0
-0.19887851,-0.2590178,2
-0.1948292,-0.26344615,0
-0.19675623,-0.26775852,2
-0.1897344,-0.27189082,0
-0.1917312,-0.27595803,2
-0.1880014,-0.2800441,2
-0.18379776,-0.28382018,0
-0.185841,-0.28767604,2
-0.18329278,-0.2915522,2
-0.18098037,-0.29559398,2
-0.17721185,-0.2991816,2
-0.17152779,-0.30253264,1
-0.17373124,-0.30535495,2
-0.17090267,-0.30904084,2
-0.16710408,-0.31240684,2
-0.16043223,-0.31604254,0
-0.16285405,-0.31894755,2
-0.16085976,-0.32192406,2
-0.1569256,-0.32481226,2
-0.15449351,-0.3278763,2
-0.15361829,-0.3303367,2
-0.15215468,-0.3334441,2
-0.15046921,-0.33620375,2
-0.14607166,-0.33898997,2
-0.1419955,-0.34126666,1
-0.14457154,-0.34290317,2
-0.13890077,-0.3452148,2
-0.13500486,-0.3472114,0
-0.13790281,-0.34898394,2
-0.13372327,-0.35102144,0
-0.13661142,-0.3528159,2
-0.13065279,-0.35477254,0
-0.13360128,-0.35639378,2
-0.1322863,-0.35818028,2
-0.12665331,-0.36038747,0
-0.12966652,-0.36188745,2
-0.1259837,-0.3636475,0
-0.12897256,-0.365204,2
-0.12457008,-0.3670521,0
-0.1275608,-0.3686046,2
-0.1248366,-0.37082073,2
-0.121528134,-0.37224954,1
-0.12444365,-0.3733786,2
-0.12159844,-0.3753657,2
-0.11946164,-0.3767154,2
-0.114882104,-0.37827972,0
-0.11807145,-0.37940836,2
-0.11649647,-0.38061047,2
-0.1152902,-0.38211033,2
-0.11365462,-0.38356698,0
-0.11681279,-0.38480553,2
-0.116346076,-0.38637295,2
-0.112459965,-0.38768956,2
-0.10899767,-0.38877863,0
-0.11226173,-0.38969445,2
-0.10764009,-0.39076465,1
-0.11079746,-0.39112404,2
-0.10641913,-0.392619,0
0.5407697,-0.13614637,2
0.54091084,-0.13763063,2
0.54138935,-0.13960417,2
0.54682565,-0.14096078,3
-0.104661904,-0.39919943,2
-0.10008575,-0.40021804,0
-0.10354446,-0.40118298,2
-0.09896773,-0.4019586,3
-0.10240646,-0.40325448,0
-0.1057633,-0.4043042,2
0.5451804,-0.1464198,0
1.1964353,0.11040204,0
1.1970841,0.11053495,0
1.1970745,0.11057649,0
1.1970695,0.11058468,0
1.1970698,0.11057636,0
1.19707,0.11056827,0
1.1970701,0.110565744,0
1.1970701,0.11056677,0
1.1970701,0.110568225,0
1.19707,0.11056888,0
1.19707,0.110568784,0
1.19707,0.11056852,0
1.19707,0.110568404,0
1.19707,0.110568404,0
1.19707,0.110568434,0
1.19707,0.110568464,0
1.19707,0.110568464,0
1.19707,0.110568464,0
1.19707,0.110568464,0
1.19707,0.1105685,0
1.19707,0.1105685,0
1.19707,0.1105685,0
1.19707,0.1105685,0
1.19707,0.1105685,0
1.19707,0.1105685,0
-0.4152757,0.4334469,3
-0.41911867,0.4342582,3
-0.42298555,0.4349481,3
-0.42671642,0.43519896,3
